#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" name="populationSizes" spec="beast.core.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:ruhlen" spec="beast.evolution.tree.coalescent.TreeIntervals">
#        <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#            <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#            </taxonset>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18	demographic.alltrees.times.19	demographic.alltrees.times.20	demographic.alltrees.times.21	demographic.alltrees.times.22	demographic.alltrees.times.23	demographic.alltrees.times.24	demographic.alltrees.times.25	demographic.alltrees.times.26	demographic.alltrees.times.27	demographic.alltrees.times.28	demographic.alltrees.times.29	demographic.alltrees.times.30	demographic.alltrees.times.31	demographic.alltrees.times.32	demographic.alltrees.times.33	demographic.alltrees.times.34	demographic.alltrees.times.35	demographic.alltrees.times.36	demographic.alltrees.times.37	demographic.alltrees.times.38	demographic.alltrees.times.39	demographic.alltrees.times.40	demographic.alltrees.times.41	demographic.alltrees.times.42	demographic.alltrees.times.43	demographic.alltrees.times.44	demographic.alltrees.times.45	demographic.alltrees.times.46	demographic.alltrees.times.47	demographic.alltrees.times.48	demographic.alltrees.times.49
2665000	0:5.605749730037268	0.003985423266778211	0.014741623135171328	0.042410841520049807	0.05098066915399808	0.053423721270821	0.058424109741770335	0.06195488466294539	0.07311565192494221	0.07575879395636012	0.08358089008360976	0.08468850456860941	0.0859573043372274	0.0860438440520428	0.09091743782705936	0.09137323105377358	0.09231832985128684	0.0941516551773406	0.10287662108065174	0.10331871408060886:1.5084161082139147	0.10462628232971462	0.10837826283443225	0.11740400020487919	0.12661593588370737	0.13201147841452643	0.13798159720728922	0.13896282658569184	0.14027771111817977	0.1419154111328474	0.14257895693732958	0.1437152034672342	0.15165490007658414	0.1521846085165434	0.1637009448884955	0.17086461781856668	0.17610042504608642	0.1769777174976343	0.18286300378955478	0.2133180460083435	0.21437070089358812	0.21597080893806417	0.2247349700670613	0.23032160153950326	0.23807323161000793	0.24164937494052544	0.2644216134791308	0.28099887062922213:0.08237821994616766	0.2864260923658982	0.2915068412969568	0.3546584104430902	0.44681089105871646
2670000	0:4.701656547854876	0.003559764832295129	0.02339268880815473	0.03805906126340288	0.040306147424189816	0.045094280626309276	0.04841687764453589	0.061932495330842385	0.07017435328345824	0.07035255018800568	0.07570200368388959	0.08240331955610707	0.09140579415935349	0.09199363785341369	0.0943935323252762	0.10594826255457264	0.10830355636001131	0.10940755971270083	0.10993798765833918	0.11063814639479942	0.1138399569087091	0.11515701811468605	0.11736678243902784	0.1195746540486526	0.12611070386945278	0.12991150945526939	0.13513149371814526	0.14535358053046948	0.14880747294766958	0.14919247868742563	0.1511667747623341	0.15208602654027673	0.15994259840825145	0.1606724921179526:0.4801618150894179	0.16646969531951805	0.16873945009405708	0.17834141491586622	0.19361306588966187	0.1950461890764587	0.2011136577360142	0.20563868540657154	0.2344564768209729	0.23567723742464886	0.25907075919696615	0.2620168525586384	0.27712689031776694	0.28972168870692555	0.30788227695332504	0.3287777493460431	0.35308639004459674	0.4919856115018942
2675000	0:8.760364241792214	0.002491838472383245	0.02679834647950454	0.040628246088090014	0.05048219618363174	0.057989551265163246	0.061112677638375044	0.0675822757606344	0.07017868551807598	0.07311966015133811	0.07645101321910894	0.07804192638285834	0.08740804163891602	0.08819835779130476	0.08871481762204379	0.08883301508519274	0.0906725727320748	0.09850430227793205	0.10290681343696294	0.1030648332117957	0.10315844554906084	0.10552984899307395	0.10801398103057697	0.1110934374211746:0.9983446252171041	0.12146273492992735	0.125550904956128	0.1301402173978507:2.4590948441173595	0.14181645986325989	0.1487453145741116	0.15596564374335675	0.15626447974982557	0.15973913066892106	0.1603994097584042	0.17169616265524004	0.17880777510688234	0.1859818291203617	0.18682270464813028	0.2080604894100617	0.21498672801553198	0.22795845969714545	0.22832386102055083	0.23800469825672035:0.2151321975071243	0.24066339267150763	0.24545611648781743	0.26473703348612904	0.279913771335856	0.29792861991760133	0.3090500903935368	0.32898454707497177	0.3566690735692413	0.43012079144595217
2680000	0:18.21665650908612	0.025051000790612708	0.04866166596153308	0.0490122070683003	0.0505132880573978	0.0542006379316301	0.054424990631644035	0.05498656945582999	0.07726323114909533	0.07943323016117433:2.226341657756122	0.08649957988013328	0.08655294080103192	0.08791899859392313	0.08943402149557157	0.08961666529263837	0.09096748763459879	0.0919258292168752	0.09219403545654148	0.09320817510709198	0.09687426317368547	0.10712184347870574	0.10783523031116134	0.11501514496200077	0.11935411135626446	0.11949506041395729	0.12010858593355277	0.12132204762084907	0.12440907242398158	0.12648117823660776	0.1328125566896078	0.13355046459001527	0.14306764274864742	0.14731732448261556	0.16282462073152218	0.17610680399728734	0.17887893622978612	0.19076378885985654	0.2159405181214282	0.2204196577443671	0.22459634007552481	0.22772300350832106	0.23942853291994565:0.9507781250978663	0.2639864728817013	0.27998101468628406	0.2811289577685601	0.28540491594911527	0.3257999582967933	0.33385769272567967:0.03905888951571708	0.34822812773151257	0.3668109990719639	0.42422405522024176
2685000	0:31.130740789016382	0.002277122328744333	0.02474806468889324	0.040692686150895545	0.04380099684333394	0.048828089137912416	0.07574222435514202	0.07926857720335777	0.07991119492209883	0.08066841937154519:1.6872335536785035	0.08068158795717273	0.08072638546864311	0.08094609391909062	0.08179754671051354	0.08227598532426393	0.08260271213331392	0.0915799741403972	0.09322792150707257	0.09461912373930877	0.09490786487026763	0.09577182024742405	0.09613382490986251	0.10159780195469521	0.10322193079289758	0.10786182578381269	0.12406177405143398	0.12810070549099042	0.12893722936390495	0.12938016776727246	0.1369771848626783	0.14114552563065527	0.14404401762716226	0.1579813278705514	0.15832657857795873	0.16371191586999786	0.17496126533209097	0.17625899113071752	0.17926865204442827	0.21735760995612882	0.21985451195817154	0.2222500422028215	0.22744860677506487	0.22826255976229234	0.2329381892813918	0.23838191671552558	0.2582243313419334	0.2697368040071927	0.2701575321856118:0.0777502258424021	0.2740017556594853	0.3086986427072575	0.36594551557445393
2690000	0:24.962455383567367	0.009187105388569428	0.03141179094236603	0.03498215662868433	0.05867714107493111	0.06777404385835857	0.06790397972428708	0.07118366228483408	0.07352322001410849	0.07359050297405786:1.8394032725387763	0.07815111601612484	0.0907584586670847	0.09130698659489699	0.09206359316691587	0.09225924160564616	0.09276997541716359	0.09399252346273979	0.09615752521279698	0.09875465443272506	0.09975675304132837	0.10120044704079129	0.10554517450236833	0.1102006942644611	0.11680564764000331	0.11918760926565403	0.1199081653494348	0.12068379966670639	0.12205922244875973	0.13954856102503102	0.14061525735990665	0.14255156802032642	0.14715089992320504	0.1660470861804196	0.17296350021489548	0.19078347209501062	0.19340305687489967	0.19834972212759674	0.20220451737969866	0.2082655749848575	0.21049345145129839	0.22002425540852433	0.23181353870341784	0.23352689044139857	0.23855117936298265	0.24419114888973015	0.24762113873519753	0.28438620042367546	0.2886815543083499:0.11646165633045154	0.3004609729495336	0.30881079787131366	0.44153230755145817
2695000	0:38.37042355292964	0.022541776835327952	0.03030216920550208	0.03733751094131669	0.04901922977925258	0.053035203248390804	0.0663771123460845	0.07499937754971711	0.08944920617327863	0.08969251752842594:1.3403240532989462	0.09237133337343234	0.09247894246192441	0.09297642666024687	0.09435848459496067	0.09477596151485594	0.09511889763348408	0.0970281352444349	0.09927279935839312	0.09993662328085179	0.10147336028455387	0.10243349865134968	0.10543406436626189	0.10566195621256101	0.11267518680734552	0.1143027809376572	0.11776255118612514	0.1230809146023867	0.13420714780395168	0.1404705370256307	0.14055487186466312	0.14925723273784183	0.1521855872502341	0.15671817731745438	0.17882512899601036	0.18358777325352962	0.18503454318181106	0.18590472197618438	0.18841874312052304	0.1967992782000493	0.20015775859935706	0.2056834808575004	0.2070341679042253	0.2127422380651828	0.2397142432623769	0.24375295709433292	0.2640740827640207	0.2792270862324698	0.2875803781159665:0.058389853212402566	0.28851098599253483	0.31721222019966366	0.4194224768103565
2700000	0:150.33852106959344	0.05056534489191099	0.056576844934384446:16.438752967756674	0.06019353848823602	0.06910656502151048	0.07960318139628515	0.08232531774051649	0.08278543891362705	0.08719280893603981	0.08745985622613367:1.746233533628763	0.08785322572350363	0.08841203330762656	0.0891964145651585	0.09091251880734075	0.09226683037722262	0.09368037526355517	0.09563181247109392	0.09608188114034107	0.09718151447818173	0.1000635063393213	0.10166623267604281	0.11164578665048046	0.11734390413749526	0.12202716317108621	0.12468051017381826	0.1324154052221592	0.1325706376177436	0.13590259753691453	0.13633200551459046	0.14865056546722547	0.1512017440396852	0.1536911203510946	0.1660413178705634	0.16740595844394757	0.1697704741488505	0.17264572227606664	0.18223770443012144	0.20377843756993425	0.20880258486003328	0.21934887777165987	0.22789318280540197	0.2373941439832106	0.255271711118853	0.2598730013680245	0.26324794886147723	0.26668244663765417	0.2964683339983618	0.31274684077847215:0.13884779371403244	0.3315887582068344	0.35318988565958676	0.40988017377280533
2705000	0:68.902638454801	0.024854065562599323	0.0397326327766643:9.38415364950044	0.05103873495234013	0.06362650954653642	0.06458759952659247	0.06580537773091182	0.07376648410813919	0.07541448758447004	0.07680111128407167:1.3805000612825484	0.07817923607221816	0.07966820507985793	0.08174481517342737	0.08465849303764479	0.09011235823084596	0.09263282351818876	0.09498223623195305	0.09525142637332334	0.09737221304647983	0.10131605994990285	0.1032197607484405	0.10416292595977464	0.10490047633789758	0.10772178595423422	0.1116023301126346	0.11176544729039539	0.11352935536090145	0.11446313687805476	0.11594387790910075	0.12393214715426575	0.14454924025314872	0.15405893393461642	0.16287740028724354	0.16732577753381767	0.17090234312093383	0.182194570045985	0.1983042347908654	0.19953833336308918	0.20280763385073647	0.21519529227122053	0.21936872420197479	0.22016525165885467	0.220644119379111	0.23948256321760616	0.2510347255589851	0.26186096976574563	0.29166419763371676	0.29307390322195265:0.0584802334553936	0.3172823844148649	0.3315833385026061	0.3940130233969052
2710000	0:64.64853527943967	0.012440679161369754	0.027427490187433675:14.271853775445308	0.032309712090785245	0.04463973087564058	0.07100059510144573	0.07295095398443355	0.07574664254275174	0.07666042926772651	0.07911154944927624	0.07911434677808736:1.8148781087415835	0.08158718326407133	0.08170151045583053	0.0854498228061523	0.08675423255109653	0.08963297059513617	0.09223065337727059	0.09300956661821731	0.10313471192525177	0.10605618304759662	0.10751515022311384	0.11605583698126663	0.12273499229720095	0.1300264466727196	0.13124602986944767	0.13381312106000692	0.13738931112874697	0.13742282481022602	0.14259146690298133	0.14530013622886062	0.14838977919770113	0.15724684994537452	0.1592891357277462	0.16173524351623025	0.18645133354586804	0.19972029692748333	0.2035150558249426	0.20858941549744517	0.20941439514729135	0.21240663148468703	0.22495873988267953	0.2266008471591836	0.23567734959949238	0.24504300852823535	0.25942804390896124	0.2603296545615956	0.268396245655004	0.2856283740253149:0.030595066241515836	0.2908481950620478	0.2942514094263401	0.4046727665237271
2715000	0:12.26299226406505	0.033858772935705224	0.044605338924670945	0.051730174870230176	0.06033776983881813	0.07464405758806855	0.08199653945773613	0.0830420277518072	0.08419132277454368	0.08728631087465745	0.08800590402906786	0.09053290874132641	0.0964719519570832	0.09894980798535166	0.10069760198096299	0.10204580177475854	0.10222365584616462:1.63774053041524	0.10382243506638872	0.10935114571777232	0.10969902075841091	0.1209301058622906	0.12184616360702225	0.12241607393792686	0.12263803363652448	0.1294528948707343	0.13156205832753926	0.1389924275941065	0.15019869961849744	0.1565728037439368	0.16654701868015676	0.16766031560560707	0.18600954392274036	0.19091105838378422	0.1938986426265982	0.20047977379842963	0.20228337480538489	0.2060148270255	0.20605034703737826	0.21075905762465982	0.2530772383814816	0.25950819718637824	0.2632989232929491	0.2768276613723745	0.27854965171365337	0.2922462411458586	0.298215547780008	0.2983272837760874	0.3133643483333706:0.05263675761635257	0.3153630686161577	0.3420180206889775	0.3877032208350938
2720000	0:30.852174334911087	0.01525171720228366	0.036323726791655145	0.03710992806731496	0.05471949457809735	0.06194376095945005	0.06349375232706717	0.06524355586874321	0.06806543552693207	0.06942356461981551	0.07072382869378219	0.07112782838152873:1.526125203763131	0.07576210410828223	0.07751941724066366	0.08333541946932348	0.08968791401857791	0.09615620151363063	0.0964309013349192	0.09845792330959903	0.10084731490434323	0.10283709996605048	0.10841378215111296	0.10841570261942629	0.11158679814617319	0.11161703589661681	0.11486319536857172	0.11981853089657186	0.12245616480660133	0.12997683672822996	0.13335618273187355	0.1450980970975832	0.14644280561071565	0.15068443850257396	0.1532247029932973	0.1589609204356189	0.16328679753607214	0.17018043231421087	0.17871058991166058	0.18976148034341458	0.214241873824708	0.216908680325197	0.21961740977913272	0.23215335328340164	0.2333635530372394	0.24233158618706668	0.2528825535299182	0.2721809518830005	0.2740505980987986:0.1404730785771021	0.2819043457930732	0.325888609855948	0.3669318235526157
2725000	0:13.319561764869267	0.03583740308059224	0.04064777075133102	0.0459744861363372	0.048797044859255186	0.05026397198842227	0.05172508807853844	0.05604648669922005	0.05759286417457451	0.06485654042481813	0.0676801906916733:2.2312308636593814	0.06920132009543513:1.3474069474512234	0.0778555447142701	0.08075078996727958	0.08308432301175572	0.08335447200438517	0.08599294856037179	0.09125241264168771	0.0919178751709697	0.0921194273859633	0.09318157798247531	0.09806275337886547	0.10015511458757857	0.10309384954337865	0.10415307448599585	0.11162507668947833	0.11622029378002904	0.1200396523152804	0.12435098906268024	0.13073996789115472	0.13103878652086476	0.13894104496422427	0.15420070100084343	0.16684487024055608	0.167411023812833	0.17445034642859863	0.1768478273515875	0.18850928965639568	0.1933322436500009	0.20983015929663862	0.21678737724516536	0.22900723958384128	0.24903727275490986	0.2532145041099321	0.260025226117755	0.28169530060062803	0.29040291232055815	0.302563012527788:0.2079283590219738	0.30404616350784464	0.3400362943516895	0.4553595219985203
2730000	0:18.03799902117245	0.013612229006054289	0.02628028619565835	0.028029178015736365	0.03383807630712538	0.053451774598203085	0.053489602724784056	0.06336954453403593	0.06711935416366896	0.0765812893940872	0.07976096911946046	0.0821007100616433	0.08348844585790853:1.5257026702955223	0.0846710921727004	0.0852330475368528	0.08595593406896873	0.09505138457985222	0.09787525762005667	0.10031309944882524	0.10642682005349936	0.1089261652613642	0.10898092177921098	0.10916483959077093	0.11012962867204842	0.11059434672005518	0.113012896870452	0.11371202064935429	0.12288293072773418	0.12672045045420666	0.1428571142629739	0.14691315021052728	0.1513757308727823	0.15662400486318126	0.15747706531292596	0.16980874608402788	0.17783701597237228	0.18031619002353838	0.1890659255549474	0.19666030513523716	0.19854017091282716	0.21640915313562933	0.2226496350627431	0.22851636840024608	0.23788509327839116	0.24585569350622608	0.26874758196915255	0.2877749120822855	0.2935351319493586:0.15872664326474853	0.3180667197445901	0.31951355350221383	0.4266326175107321
2735000	0:9.781005599893295	0.02150853207516527	0.027322053766655682	0.03621354666470748	0.04953288401793438	0.05114008105995482	0.05141552131893054	0.058271540297546644	0.058620024111951934	0.06311847125536864	0.06931878503436588	0.07548057562629838	0.08146234427549934	0.08536548265051078	0.08730483273660704	0.09944867799099294	0.1043451555939352	0.10572401878716793	0.10640478771850063	0.10777370758133165	0.11103458307421707:1.8227083858531277	0.11729453440466955	0.11749082439022465	0.12456547940106757	0.12473932946320476	0.12659457678282096	0.13241950031553215	0.13381763854912687	0.1422098116122867	0.14989352463873343	0.14992418063831606	0.16534438833427356	0.1700849402803498	0.17500915288326327	0.1812070605584136	0.19520621456352216	0.2049132537644713	0.20714136739591804	0.21150661425695605	0.21690753081712538	0.2268007151137052	0.24051491550862245	0.244605821128028	0.25479280376608615	0.2554093545631346	0.2924164101812138	0.31888664061825184	0.3236181343666219:0.11223045252462466	0.3445115169190044	0.3534954712343268	0.42706178190996136
2740000	0:14.099529524368938	0.013917909532100604	0.03800054683108805	0.04160553555911349	0.061745893614382145	0.0630784068431102	0.06425158814312858	0.07151460763077308	0.07424681583102831	0.07810757483879815	0.08045483220809294	0.08464559731224743	0.09112554201175092	0.0931213788939538	0.09421178825097923	0.10095814119520251	0.1010163595267436	0.10391489892796249:0.8319340929818475	0.10875607758140017	0.11100576407015551	0.11313334754842927:2.2861714238178377	0.11607294369128952	0.12011907592404163	0.1257812178334628	0.1285774951173017	0.13109787381079188	0.13889890788310774	0.14283112831449007	0.14301946652714415	0.1482239255634789	0.15262696441792756	0.1616681424900256	0.16700097320667798	0.1688077908509622	0.17252317114141663	0.1859208345204574	0.19132892233394141	0.1947472078052319	0.20106935527600095	0.22213543706258967	0.22926516054906576:0.1517519879344673	0.229451324867923	0.23336629256741132	0.2428003079208425	0.24563803514228907	0.24815237706761628	0.2630748056073028	0.2918048388197411	0.30759674413420174	0.31008917094845456	0.38069175446898046
2745000	0:14.649151959465637	0.011244657898613016	0.0256054980091812	0.0323226796393425	0.04257001466813558	0.04981259694670963	0.05442125752695569	0.05829430721695581	0.06106980937727769	0.06222845421796557	0.06923335021915515:3.340428843167036	0.08165044969033639	0.08434435360032837	0.09030509993974024	0.09054178018619069	0.09732064599066655	0.10188043140007962	0.10334102118206921	0.10753184018993704	0.11094271333181711	0.11133247208951683	0.12005720426856532	0.12300127865913067	0.1301871734442503	0.13494441056940296	0.14089874329054344	0.1426578103951082	0.1443724112541299	0.14792332552546658	0.15494664513478	0.17578171218370897	0.1792056418120606	0.18476904664570684	0.18602536351245758	0.18771628055251516	0.1880202728397784	0.19743382116634758	0.2028484766757813	0.21227630297961772	0.21854552745600808	0.2251571914867089	0.24845613183523907:0.1383478989268271	0.2546468963381251	0.2587014530056065	0.2596537810272882	0.26156775470349963	0.2653971510493301	0.2669133431946139	0.30552387845916007	0.3356450689508608	0.42355644245198026
2750000	0:20.847045700447097	0.016213071534802743	0.018342166991061996	0.02220920657647595	0.03945185160415294	0.040269424097975494	0.048785316508925196	0.04913894911732716	0.06192221596798877	0.06308183968002833	0.06743615379800214	0.0678806984230225	0.08693524549077122	0.09153749546749293:1.933203066058679	0.09548177247635606	0.10078062356418985	0.10086739581229938	0.10503978417992955	0.10520375790985372	0.1055489229944428	0.1073845597518619	0.10795413422383086	0.11136634641138239	0.11288869210112924	0.12202809551562512	0.12496522849383432	0.1308277411902335	0.13258161315842645	0.14013295847431226	0.14075845757638858	0.15540536376798994	0.15706424162006663	0.16857283763182215	0.16994546897496904	0.17537317100906163	0.18287163862534958	0.1913941512609333	0.2043801894801316	0.21662775862730257	0.21847119797431844	0.22832507293016985	0.2443293231413791:0.20775630673743167	0.24946210282597867	0.2526523312952968	0.266033284031922	0.2688364973156202	0.3087429489393781	0.31679005976367075	0.3199463929228526	0.3431755777649336	0.40241837496481103
2755000	0:6.3638259772569485	0.021801019047098667	0.03142119664321251	0.03772731561955946	0.05098311916422744	0.0521302150910254	0.0541796196316582	0.05922025982033473	0.06283086188518455	0.06643524454177073	0.06876573601303909	0.07584695588218546	0.07719004551769265	0.07810403079214044	0.0807623835948645	0.08096740467564553	0.08176354048695098	0.08872595648949289	0.09376173561844188	0.09427636219174736	0.09526738037175794	0.0998673321562847	0.11883439253029957	0.12242314525995833	0.12801698697430045	0.129809502485604	0.13094212914061557	0.13516777674409727	0.13849062509569518:2.0213018919536863	0.1464848146631528	0.15868834248466507	0.1588999666786696	0.16669278429427076	0.17157906767841247	0.17331089648345754	0.18262835329893068	0.18820405720953653	0.20346071756754447	0.2041644842883278	0.20876778818000813	0.21765061096872737	0.21814197968956894:0.25266724746457636	0.22816047369249925	0.2508491369184629	0.25181617221597047	0.25437007836474007	0.27886490541961717	0.29642372964212016	0.3017973179327486	0.3114481000490521	0.4886190969525332
2760000	0:9.729320558962346	0.014650311269824823	0.019634010878037907	0.028710335309730516	0.030632828652113073	0.05256020504707296:2.2696878285107998	0.06099306529274189	0.06363967729692807	0.06724113647521321	0.06734576039314495	0.07010202459379328	0.07168979430654639	0.07484834746199805	0.07672668101559038	0.07787395656658669	0.08295148952552273	0.0842812011699859	0.08495984662941702	0.08519524210026656	0.09777481309318879	0.1037448976216477	0.10513162971316192	0.1062671983340713	0.1168267266784287	0.1187780902133407	0.12168416220447092	0.1254977303517454	0.12844090808196088	0.13099329253055358	0.13426265643536364	0.15651502249369592	0.1626257052871412	0.16738644687107052	0.17034992072241822	0.17178992298111595	0.17257737411625285	0.17733560353552927	0.1823946858180766	0.18930823303974953	0.19327077523578734	0.20940597849614492	0.21539173277916362	0.216046918519541	0.23554727208023973	0.2459601654858765	0.2497680101745726:0.1104571116768278	0.25796406043383	0.27033119020103225	0.28653158803735546	0.31658784003042173	0.4456630446837266
2765000	0:8.703104079403477	0.01080924260243875	0.015056615534523145	0.03183034411759804	0.03426130409833308	0.03681373157734994	0.04022388030372207	0.059546530518942424	0.06023462156105491	0.06597345100603393	0.06866237869694491	0.0722209020496411	0.07237788863224813	0.07792702550031554	0.0790393362171396	0.08085145923651091	0.08473211682041036	0.0847793584997428	0.08483801508276409	0.08502787104225956	0.08704860588306096:1.2810069533333037	0.09393278429351515	0.09578205108599129	0.10071546196909843	0.10099740825847367	0.10273713236306806	0.11997896667717628	0.13316909115870396	0.13365847626799882	0.13506433519005023	0.13879338702951954	0.14133399072866518	0.14459503704443513	0.1507475286044355	0.15344289129140765	0.16944723005168627	0.1711135938590199	0.18215917205875978	0.18258841475208676	0.18797544639815206	0.19054574796903984	0.2015229996618134	0.20627461303286065	0.20904697601109706	0.21782209503653363	0.22234490360091597:0.19420429021113136	0.2394140140035388	0.26368958782335755	0.2673513989287617	0.2990722490606213	0.36186743543675365
2770000	0:22.000827955467184	0.01739038315908894	0.035552066108675104	0.046412550072703236	0.05125856458891918	0.06608213278599084	0.08171041630561376	0.08439553380425728	0.08495727077596456	0.0850890123514191	0.08603882348347046	0.09258732658898385	0.09928954844148151	0.10272482578445802	0.10344421368699709	0.1036421543156827	0.10561929069300909:0.902361409409019	0.10736723070547087	0.1075654697999253:0.10292990661129695	0.1076494448393836	0.10822336120852909	0.11034815389613464	0.11195502755412504:1.4313889633692716	0.12040492459102822	0.132449137768548	0.13324334894566767	0.1343364503557849	0.13649815844102334	0.13678120318304832	0.14525140014263152	0.14954680939267323	0.1526697006577273	0.1629495214267626	0.16340933871570743	0.16485906387482246	0.1676048676508049	0.19643349685136502	0.20442526866146019	0.21760590627443674	0.21961504455512304	0.22446944112070155	0.22692039076289305	0.2345080681867814	0.23618916292180628	0.2467974885754168	0.2555725492952402:0.08426562499597037	0.26543177508146665	0.26688887645899695	0.28351927807985805	0.29724417649263096	0.4037804348018366
2775000	0:7.169938414016964	0.007112374425159928	0.03148887239623225	0.040234310662931684	0.04377492403913567	0.046179821006567284	0.056884162274623604	0.06030008521256301	0.07571564842987484	0.07951410808590824	0.08255395480829888	0.09300305171190681	0.09738807897269816	0.10356591813612444	0.10579338984858867	0.1061839039184308	0.10658180968157083	0.10696895887269631	0.10815565393017391	0.11133471627502468	0.11173791169831443	0.11637623617255552	0.11752191084788499:1.7399135447816438	0.11971978451958025	0.1203228039470704	0.1211723520412278	0.12775945971899985:2.417610483632671	0.1304992245614616	0.14152918127402106	0.1435408451723114	0.14760098675761554	0.153642130830742	0.15669274924063348	0.15985613007570296	0.16509758434995547	0.17142476164617704	0.1900452953392451	0.19235312978740354	0.19244969339652226	0.20367559153929127	0.20847706826011572	0.2165130074373447	0.23713486384653434	0.24382201360208003	0.2516794894538996	0.25400692195227403:0.11262515845322187	0.2768038881765473	0.29513644731132216	0.318126343598955	0.3478151111989237	0.41024009012516843
2780000	0:22.612812687691257	0.029796745714446585	0.032537663255598606	0.038506006553029305	0.044794648503704466	0.05105654559805774	0.06703279583665481	0.06711245498046405	0.07089652763882136	0.07685364966633129	0.0789550973620187	0.08058469887986254	0.08761123799990857	0.09181638077784315	0.09514393190623392:2.043123594888524	0.09654151146396572	0.09677633592161743	0.10005816119754493	0.1018486955107829	0.10366402342015259	0.11210759343860065	0.11648472105928605	0.12058783331808799	0.12135405688524074	0.12983363020415944	0.13250280153118657	0.1335936836996549	0.13531260065344253	0.1513600836908591	0.15385085998573897	0.1632510955849564	0.16428090820590413	0.1777701408707199	0.17869722160025814	0.19608956439959946	0.19618005620885853	0.19981613113648936	0.20403093064626043	0.2091871753191033	0.22763844242975753	0.2281057820002145	0.24831729940583935	0.25623005640782603	0.2605079243145677	0.272858483940744	0.2885024461354879:0.07828574401190448	0.2910710699471041	0.2928624197796252	0.31186585149239376	0.3326617421711169	0.4070483234555299
2785000	0:9.131077580157926	0.0012796679170440591	0.029511016196305816	0.03375429916616388	0.052493494574899054	0.061558398748134895	0.07006575457406503	0.07645580064851827	0.07663598571744366	0.07901607442326045	0.0806552336934818	0.08117166469549676:3.2349255441776603	0.08662262764033216	0.08720539746386473	0.08934553451066872	0.09438814737596145	0.09731920032957662	0.09810336368724797	0.09938860367135176	0.10189227351531423	0.10715480040899357	0.10798397488108546	0.12013055617126808	0.12084312346271917	0.12143761275124715	0.13417205101965538	0.13970260464485854	0.14132659735403977	0.14343343131493935	0.14629298422006437	0.14707883684127032	0.15204462727525542	0.1550462884466727	0.15907412521177156:1.349374591666963	0.1628561957347786	0.16525314208898284	0.1791153756079461	0.18417493291890924	0.1996620282518068	0.21560651081269994	0.21874488474307036	0.2307592096034582	0.2340932926148969	0.24209808698437932	0.2491419356096856	0.24984685077878788:0.08305042078142703	0.251141142592262	0.2529481028254407	0.290017757373346	0.3274878307928783	0.38500975917092095
2790000	0:4.940248249798112	0.014520932209236604	0.01775284954893643	0.03480743284304115	0.03752841734790567	0.04092909723323081	0.057156898380161386	0.05757976964630578	0.058443470708169916	0.06139816616432542	0.07040740771920444	0.07101760272001569	0.07279890053782626	0.07732860444771428	0.08001463955237335	0.08136609791477405	0.09566387991039745	0.09735090022114062	0.09931628349067395	0.10523061411129732	0.10587395947541964	0.11200314654117978	0.11360248788226372	0.11447937912263732	0.11756981162445293	0.12048097525892025	0.13122706875292328	0.1329124885670475	0.1364835778482562	0.13674818097243108	0.15226304105721988	0.15861321126390213	0.16259883722097362	0.16805693457233942	0.168654133053665	0.17107155797290335	0.1761052324830986	0.18435444678166424	0.20088002534813756	0.21164525600384368	0.2192048206255144	0.232353894873336	0.2330148178400397	0.2458193101990357	0.24787783570481606	0.2510006550846331:0.2486205482139194	0.2651694487771081	0.2685441594010144	0.287720712437694	0.31560762890402744	0.4612161906084332
