#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:ruhlen" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:ruhlen" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:ruhlen" name="distribution" x="@birthRate.t:ruhlen">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ruhlen" id="treeLikelihood.ruhlen" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ruhlen">
#            <siteModel id="SiteModel.s:ruhlen" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ruhlen" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ruhlen" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ruhlen" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:ruhlen" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:ruhlen" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:ruhlen" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:ruhlen" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ruhlen">
#                <Exponential id="Exponential.c:ruhlen" name="distr">
#                    <parameter id="UCExpLambda.c:ruhlen" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="100" id="expRateCategories.c:ruhlen" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:ruhlen" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
15000	-3501.9103304346418	-3532.859016563387	30.948686128745287	-3532.859016563387	0.6100197580480408	30.948686128745287	5.251310767579441	0.9200645016448581	0.7616722448628215	0.7647574392770426
16000	-3468.9434701368737	-3498.5499935297216	29.60652339284794	-3498.5499935297216	0.5831711752747628	29.60652339284794	4.718181933485945	0.8635122019153836	0.5289095009422515	0.6952876653851743
17000	-3449.7049846024943	-3479.3671117946	29.662127192105885	-3479.3671117946	0.5736807045429985	29.662127192105885	4.635858868558851	0.9101975239443937	0.5826526306133505	0.7077369607456191
18000	-3443.2027090557135	-3476.57516456359	33.37245550787639	-3476.57516456359	0.5472338752131978	33.37245550787639	5.686719961981436	0.9940666551567786	0.5880815158934185	0.6900318667578964
19000	-3439.1878285831895	-3474.544457139411	35.356628556221416	-3474.544457139411	0.5259808215241901	35.356628556221416	5.704971480462635	0.991902476905797	0.5181339968470987	0.6182216237062581
20000	-3455.4996366332352	-3493.399864207251	37.90022757401582	-3493.399864207251	0.5035394860654862	37.90022757401582	5.614826814784893	1.035671476569339	0.6967842785897084	0.6699844589190382
21000	-3449.944949637942	-3485.4937756852696	35.54882604732776	-3485.4937756852696	0.48772230239848474	35.54882604732776	4.731279543112751	1.025126639403175	0.5915442816080002	0.6306542130654039
22000	-3426.1783284855546	-3462.7498735069403	36.57154502138575	-3462.7498735069403	0.5088300265670463	36.57154502138575	5.158595203545148	0.9630614455825605	0.6295703074189447	0.677427621960783
23000	-3417.4759242986615	-3454.9035386758583	37.427614377196925	-3454.9035386758583	0.4899026052861333	37.427614377196925	5.538546205496031	0.9726462149824392	0.6785141435060125	0.7158429445144849
24000	-3407.617571400762	-3442.88933015218	35.27175875141789	-3442.88933015218	0.4794818214474571	35.27175875141789	4.58465555788725	1.000123374249474	0.7438737091827397	0.7210289045352366
25000	-3394.720691320633	-3429.912171534399	35.19148021376644	-3429.912171534399	0.4794818214474571	35.19148021376644	6.158166612342807	0.9682685500075296	0.849332561682933	0.7888416172339903
26000	-3374.726019198157	-3411.1075957498215	36.38157655166452	-3411.1075957498215	0.5125506514884878	36.38157655166452	6.00817187918264	0.922285349605891	0.8187734386159686	0.796465765848938
27000	-3367.283259890144	-3398.359180495585	31.075920605440793	-3398.359180495585	0.5222752901198638	31.075920605440793	5.387553341268468	0.9234116548009151	0.7926467880976986	0.7780978159098423
28000	-3362.8672789630223	-3396.7714262795125	33.90414731649005	-3396.7714262795125	0.5322206418466974	33.90414731649005	4.91136096938735	0.8840086051587395	0.7221990405898455	0.7829550574855795
29000	-3361.9274590332093	-3392.7905156036886	30.86305657047917	-3392.7905156036886	0.5593087429747409	30.86305657047917	5.934936672919051	0.8548790682253983	0.6895600342057275	0.8003602652577507
