#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:ruhlen" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:ruhlen" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:ruhlen" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:ruhlen" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:ruhlen" jeffreys="true" parameter="@bPopSizes.t:ruhlen" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ucldStdevPrior.c:ruhlen" name="distribution">
#            <parameter id="ucldStdev.c:ruhlen" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ruhlen" id="treeLikelihood.ruhlen" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ruhlen">
#            <siteModel id="SiteModel.s:ruhlen" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ruhlen" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ruhlen" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ruhlen" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:ruhlen" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:ruhlen" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:ruhlen" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ruhlen" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ruhlen">
#                <LogNormal S="@ucldStdev.c:ruhlen" id="LogNormalDistributionModel.c:ruhlen" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:ruhlen" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ruhlen" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
13000	-3597.9999654582834	-3523.727022399481	-74.27294305880235	-3523.727022399481	0.5003938944182025	0.3638263668215133	0.8854240349102499	0.10868022559607525	0.36154602066689356	-61.782066785460444	25.480535233237283	46.77735987875744	1.6522583334516376	0.3632563854581098	0.044715251417880866	3	3	27	14	3
14000	-3576.736898876864	-3511.712361692742	-65.0245371841222	-3511.712361692742	0.47728537671474575	0.30007125892421094	0.8950916407882803	0.06970811486836385	0.2856588362361496	-53.74855492487033	36.13460127390445	31.027636530952314	1.8655671942229537	0.2449489350108412	0.04634877294907194	1	3	29	14	3
15000	-3547.675505480726	-3478.040491220533	-69.63501426019262	-3478.040491220533	0.4773814751193414	0.3518931777207613	0.9047481833251682	0.09282114004623288	0.33565172183383635	-58.35241744915747	23.681624281511617	32.85180497512346	1.469267340232999	0.3298149071704979	0.03619821689217008	1	3	27	17	2
16000	-3537.469398831465	-3465.6410818541644	-71.82831697730047	-3465.6410818541644	0.4017626761661134	0.3463154746725528	0.9142083712637719	0.08705839047728746	0.32205826003722976	-62.387057900091065	8.315044990393407	17.774523339148008	1.5068942506734238	0.3581630072345359	0.030970949218747067	2	4	26	16	2
17000	-3521.355796436112	-3454.9675264517305	-66.38826998438181	-3454.9675264517305	0.37734458871251575	0.264108893018944	0.9508288211553434	0.06134745235387649	0.2626624276312995	-57.160142545423135	16.34623002491563	18.81298840647436	1.9764307733259583	0.22436602596581115	0.020595822800179943	5	1	24	18	2
18000	-3490.096699590112	-3417.646079622531	-72.45061996758122	-3417.646079622531	0.4646307805595567	0.2947362508512467	0.9574564964078193	0.06949601703041812	0.27946901042450895	-62.01205910705578	46.070348704353094	11.34293558331704	1.5536834563810258	0.2657746381930298	0.13067064559247268	5	1	25	18	1
19000	-3504.1117910962753	-3433.1371692678954	-70.97462182837985	-3433.1371692678954	0.4623882401678831	0.2807250891846915	0.9239774321606702	0.07071970045652697	0.2819955765823573	-61.23518572096869	28.247095966865377	4.608051741268952	3.0205637514403008	0.2661667534271062	0.18951074666998954	5	4	21	13	7
20000	-3495.5056218217214	-3414.8983301416424	-80.60729168007899	-3414.8983301416424	0.4937279876769333	0.329454697160028	0.8845680806017864	0.09259010512027838	0.32737134303236287	-69.48650189851764	35.96980422149708	5.353621705104719	2.5498554033226104	0.5134085436021223	0.4371429798323595	7	2	19	15	7
21000	-3480.2535185475585	-3402.3143206950085	-77.93919785254991	-3402.3143206950085	0.48753353609291106	0.30402855902787923	0.8843082213975648	0.08126830605913303	0.31141109740530176	-67.28491659085073	30.342384182083855	9.213218291080167	2.311709279929414	0.31231770138032644	0.3178823030812332	6	3	21	15	5
22000	-3462.158199472151	-3376.6233005605363	-85.53489891161473	-3376.6233005605363	0.5449345543816919	0.25538629924508016	0.9444942448691941	0.06273480685690336	0.2584401649625065	-74.611811230231	30.364500249314	8.790714923993473	2.6939935946826705	0.7873773202482932	0.20742862876494217	4	6	21	17	2
23000	-3449.7278379896065	-3370.6340495718973	-79.0937884177091	-3370.6340495718973	0.5343058329954131	0.2986795270306003	0.9363447003846093	0.08642001333422797	0.30150419223758923	-69.14268944785694	26.850966676718823	9.537904748421651	2.42596904129232	0.3242667138342539	0.13207452225172833	7	2	22	15	4
24000	-3446.1083926190045	-3370.281795939467	-75.82659667953762	-3370.281795939467	0.46917504947905725	0.3195512248451337	0.95935210843244	0.12253492765232155	0.35461041824061124	-66.68602075176086	12.558764621004944	10.48863244355475	2.1872167471382533	0.34245293273807537	0.18073794701223775	8	2	22	17	1
25000	-3415.823080485748	-3341.6726718308155	-74.15040865493272	-3341.6726718308155	0.40288572068604733	0.4290537048089507	0.9437923941137099	0.20018959627675315	0.45667374829969737	-64.00140807950146	15.771415498459149	10.267228152120305	2.878735044257128	0.32800071859443675	0.1977584048632098	3	6	21	16	4
