#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:table" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:table" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:table" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:table" name="distribution" x="@BDBirthRate.t:table">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:table" name="distribution" x="@BDDeathRate.t:table">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
2107000	-849.2949741742731	-784.6472977030734	-64.64767647119973	-784.6472977030734	3.8575891736221273	0.01775627254450865	1.0018965606552719	2.608858540945188E-4	0.016135501273079608	-59.57040922201003	1.089233766755702	0.23899596691709285
2108000	-845.8992176477379	-779.3699229502749	-66.52929469746299	-779.3699229502749	4.26547255460438	0.08734285837521517	1.0045619014815672	0.005835022219525522	0.07580198240831548	-60.536351549106115	1.057056656401954	0.12781294094932552
2109000	-827.67647496931	-774.2984847870606	-53.37799018224936	-774.2984847870606	3.896757657139739	0.18253006575898842	1.0086094019971903	0.02700282966048941	0.16197328679387946	-46.79645191626483	1.1740333165168995	0.5035375222414243
2110000	-835.0558885378671	-771.8206723796378	-63.235216158229264	-771.8206723796378	5.017977109129361	0.10505040950776945	0.9998015378282659	0.009431578920395457	0.09608940736101677	-57.11091662294585	0.8719293182232682	0.5866135228330475
2111000	-837.0638460728867	-777.8013647066464	-59.262481366240316	-777.8013647066464	4.230933165963096	0.32810754656176244	0.9808551616836461	0.0772673433378842	0.28129138071687837	-52.029759652206714	0.7409260550944892	0.5866135228330475
2112000	-834.846576733743	-766.0186270481615	-68.82794968558143	-766.0186270481615	4.574687287880494	0.02396170584103212	0.9998450413297887	5.97268341213809E-4	0.02443492444648483	-63.59644336602828	0.5437285321768911	0.5866135228330475
2113000	-827.936539888263	-775.7818525155783	-52.1546873726848	-775.7818525155783	3.833055571126339	0.25200045426391543	1.0285734737386634	0.06685077670021854	0.2505052525820155	-45.242755470897215	0.8861067295520746	0.4281877909962583
2114000	-847.9833935608971	-784.3798509134754	-63.6035426474217	-784.3798509134754	4.587986768925967	0.09114790811246003	1.015677287421825	0.009268404343608337	0.09412690243104091	-57.58100352358293	0.8370872035163064	0.514308728451905
2115000	-842.1934221586091	-779.517275015449	-62.67614714316021	-779.517275015449	4.064669976422426	0.0030697678375274694	1.0005572574692334	8.990430480228936E-6	0.0029955001793273662	-58.44540133748602	1.0696495709160971	0.4044875313662646
2116000	-836.0208683301914	-776.537899053576	-59.48296927661541	-776.537899053576	4.100553554702955	5.814254364177695E-6	1.0000007145602565	3.796744693068604E-11	6.161768654674959E-6	-58.146514555063185	1.2296180691021439	0.19679635795255257
2117000	-829.0438909623987	-769.703100262909	-59.34079069948971	-769.703100262909	3.9437795977472727	2.7160772707711643E-6	0.9999996279809725	9.042954062141938E-12	3.00715050493445E-6	-58.354765530333665	0.7648688717750819	0.4267597135471911
2118000	-842.1387764741502	-780.217520317971	-61.921256156179204	-780.217520317971	3.962969406577599	6.229019544012156E-6	1.0000014605720926	3.515139123215758E-11	5.928857264628673E-6	-60.553075845516794	0.7801976271820381	0.4267597135471911
2119000	-846.8866554725839	-788.864839427415	-58.02181604516896	-788.864839427415	4.011270429083176	2.4870416535558216E-6	0.9999995067506594	5.935206576818194E-12	2.436227828876429E-6	-57.07635029693907	0.8929610211576641	0.48710893456353066
2120000	-845.8900350065613	-783.3256689484125	-62.56436605814885	-783.3256689484125	4.1798073944261205	1.2707251843547703E-6	0.9999998849146361	1.1203376177759368E-12	1.058460140856492E-6	-61.92806493291105	0.6436789449815802	0.5029925366807022
2121000	-826.2896693754776	-774.8439324369983	-51.44573693847925	-774.8439324369983	3.573944583475799	1.9293422918789073E-6	1.0000000426991	2.62414016933768E-12	1.6199199574572104E-6	-50.617175001370754	1.2719589274718544	0.06823271842422397
2122000	-838.9888945729084	-778.2036375537537	-60.78525701915474	-778.2036375537537	4.33247574882949	1.7710640922355722E-7	0.999999985945939	2.4181693858827218E-14	1.5550464332471788E-7	-61.056219449608655	1.1772107610918272	0.151696788747276
2123000	-828.9400134807802	-775.8294384931827	-53.11057498759748	-775.8294384931827	3.8051674439095917	2.7766275618940864E-7	0.9999999812435292	7.977029315549943E-14	2.824363585011656E-7	-53.174515285544935	1.2412686089631417	0.42340546791390404
2124000	-838.4601320406852	-778.759431613209	-59.700700427476086	-778.759431613209	4.313367769087743	2.8009672241929245E-6	0.9999997206662232	7.69754407768473E-12	2.7744457210732465E-6	-58.7005057033718	0.8908281068523034	0.45140389057559055
2125000	-842.9666356222311	-779.2453930002225	-63.72124262200857	-779.2453930002225	4.23964479354147	3.003691162781507E-4	0.9999597480516647	8.613386180436412E-8	2.934963609378908E-4	-60.56787693764214	0.9089864866127672	0.41103935055913876
2126000	-849.0269681688683	-779.6524149842833	-69.374553184585	-779.6524149842833	4.281841060564376	0.0011586455531151702	0.9999511161847586	1.2613428421870597E-6	0.0011231681923835753	-65.59740247710553	0.8530184505479579	0.14780147516843567
2127000	-819.5625064763842	-764.5764666588946	-54.986039817489626	-764.5764666588946	3.831637637479775	0.007156828168061231	0.9988950141939672	4.4702042327301386E-5	0.006683540806433072	-50.3548796347482	0.8757463677790951	0.4177094165682929
2128000	-824.3932513115085	-765.9434307167263	-58.449820594782175	-765.9434307167263	4.128204352456685	0.15221692540689136	1.0146796677283174	0.02334232824831522	0.1500964978654257	-52.031269320499675	0.7036713229526634	0.7153546773052197
2129000	-836.8388929585215	-773.5879101315737	-63.25098282694771	-773.5879101315737	4.071235740428727	0.09816516319755746	1.0152536331270328	0.011349338605289657	0.10592584177053056	-57.17592223811734	0.41941259169633704	0.7153546773052197
2130000	-824.3778088244308	-765.2256341796597	-59.15217464477105	-765.2256341796597	4.219537242655588	0.002506799502923143	1.0004517571324396	6.666086785422221E-6	0.0025809316865080564	-55.016177745692545	0.4257642874592051	0.7153546773052197
2131000	-829.8838289751033	-773.7561543210498	-56.127674654053436	-773.7561543210498	4.52004608095536	0.004030823531078301	1.0010190436842188	1.7208681149302267E-5	0.004147637244435394	-51.76901375555502	0.5237734788685282	0.7153546773052197
2132000	-830.7727294918247	-770.1247901656808	-60.64793932614394	-770.1247901656808	4.7848382375855705	0.026033657356884878	1.0001818479253386	6.135834359932131E-4	0.0247972470902778	-55.37282516187518	0.6282951231213069	0.6766114018133546
2133000	-819.4906028793246	-762.0116369440508	-57.47896593527378	-762.0116369440508	4.071818788622658	0.025609812349639976	1.0017530313850413	5.710637142473479E-4	0.023951213198319967	-52.21251890444856	0.6346724154257467	0.6029423587464243
2134000	-833.4236657377967	-772.8898574731154	-60.53380826468133	-772.8898574731154	4.318213569826856	0.04932316864515145	0.9887834715381936	0.002592023788403312	0.051011545385223275	-54.90351352186555	0.942634592182346	0.5407477390890795
2135000	-838.2220651228134	-768.0569889616786	-70.1650761611348	-768.0569889616786	4.812195027648295	0.09396418521297108	0.9845052930106588	0.008890287362479887	0.0949974896003948	-64.1211526124517	0.5470580109457883	0.5972922087956506
2136000	-832.6536452112061	-770.8677697335235	-61.78587547768269	-770.8677697335235	4.098340812894472	0.029260851218154933	1.0018136622152176	9.008241175239207E-4	0.029985962818541684	-56.44850848052763	0.9548943593080346	0.5972922087956506
2137000	-829.6054153941543	-772.5708150353382	-57.03460035881609	-772.5708150353382	4.03728841610019	0.02686068385169232	0.9947914764804497	7.694769681128259E-4	0.027839910744669363	-51.742922346871325	0.9077729792705382	0.5546689966179403
2138000	-847.2734119928804	-778.1361428110757	-69.13726918180461	-778.1361428110757	4.251798040307736	0.009103346505965133	1.0009489017029056	8.953622806402016E-5	0.009466062617994764	-64.39025124298769	0.8781629534545382	0.043408941173204055
2139000	-843.4327560830203	-784.9719579940726	-58.46079808894777	-784.9719579940726	3.6569795055203014	0.002160985251768666	0.9999135764948883	4.278004763562242E-6	0.0020683957313386296	-54.39404966747622	1.473068630937387	0.273603457460602
2140000	-845.3272155600057	-777.5789147330744	-67.74830082693134	-777.5789147330744	3.639508443788076	0.004786418581640321	1.0004689677819865	1.685703425683676E-5	0.004104906552100583	-63.30855928787015	1.1692976936287665	0.09213869915264984
2141000	-846.2394885203195	-774.9401709829605	-71.29931753735897	-774.9401709829605	4.286367727569871	0.018768850116326764	1.001553124417864	2.7907546821085365E-4	0.016683910747257884	-66.19386519825171	1.0750400512192437	0.3921659151164757
2142000	-837.2702332668358	-776.0574122143664	-61.21282105246935	-776.0574122143664	3.635876725111527	2.7987643356133926E-4	1.0000325479549466	5.923696289462683E-8	2.4338060529705474E-4	-58.092042691568814	0.7923289798049863	0.4133001494703129
2143000	-849.6139582069	-785.5059097533216	-64.1080484535784	-785.5059097533216	3.983288072268052	2.624911024040134E-4	1.000081632682779	7.077385590481037E-8	2.660210906647618E-4	-61.01684153348997	1.4183583378320634	0.2448914822685272
2144000	-848.559706617632	-781.9586428544018	-66.6010637632302	-781.9586428544018	3.6808604454987712	0.02969169765391581	1.0003107737176846	8.99817302791726E-4	0.029977398717828688	-61.25583894301192	0.8567666550328042	0.5329248946752998
2145000	-866.4175432694492	-791.3128467442	-75.10469652524924	-791.3128467442	4.26226339415111	0.07215363193332702	0.994591579035945	0.005560606111460526	0.07477709372305573	-69.23948265884074	0.7324512380532222	0.28363832683624857
2146000	-853.0651508099256	-783.2276526577297	-69.837498152196	-783.2276526577297	4.161303653152071	0.06357588907483548	0.9854625869070208	0.0041904071951427875	0.06500311935606026	-64.05301474541523	0.5478450488437192	0.6096820269905625
2147000	-847.9610135570999	-781.7884052903556	-66.17260826674432	-781.7884052903556	3.9081172803162816	0.1170758120807681	1.0075287994515065	0.012774187039119818	0.11386371426508206	-59.966921596100875	0.8208735586975504	0.5366927454919744
2148000	-844.9270378358204	-782.6270779232077	-62.29995991261276	-782.6270779232077	3.8362988231662407	0.08245564179061157	0.9992638049171221	0.005880902780288371	0.07660170561103832	-56.346324075773936	0.702348981761165	0.6011209297477211
2149000	-854.1332763819053	-782.6232322851962	-71.51004409670902	-782.6232322851962	3.7295400515682253	0.24771463208843789	0.9872233516623148	0.05789146395079626	0.24262548000837414	-64.61723202633264	1.2769129745160954	0.21093386157016542
2150000	-836.9697767872168	-770.8376714794259	-66.1321053077909	-770.8376714794259	3.5428252632035604	0.4232116344896668	0.9173741988651584	0.17258315922459871	0.4187989529854467	-58.53316878121299	0.7020400759497816	0.5438546328098439
2151000	-847.7275714788991	-775.6544279567491	-72.07314352214996	-775.6544279567491	4.08176116197269	0.2468091917982513	1.0080263259283904	0.05425836877285396	0.23533304044017586	-65.18438826051556	0.7992439045680617	0.20622149641074478
2152000	-855.416162864779	-791.5510319512906	-63.86513091348845	-791.5510319512906	3.492141002534313	0.21449679666299035	0.9723444761714908	0.04378999635275555	0.213025752572101	-57.125588887314244	0.8539790137870455	0.5452540066186311
2153000	-857.6232019043412	-785.870764519504	-71.75243738483725	-785.870764519504	4.368720657735289	0.03305195499350497	0.9966488944202458	0.0012748117080234192	0.03572951561509233	-66.3490527954701	0.666811328379243	0.5452540066186311
2154000	-848.0470817069377	-785.5726999690166	-62.474381737921014	-785.5726999690166	3.484983553936504	0.02435367784092306	1.0006149004920357	6.499085728834422E-4	0.025464644560156527	-57.23437863474808	0.8384257484319644	0.6392156443516779
2155000	-835.2103141371982	-773.5256419099098	-61.68467222728839	-773.5256419099098	3.949650620120445	0.06178918822393022	0.99686022531589	0.004149757934795605	0.0643897229138262	-55.91799138644063	0.6401776707484708	0.6392156443516779
2156000	-845.0047655184271	-774.5118038029372	-70.49296171549	-774.5118038029372	3.637858441212512	0.09092956254081531	1.0017470893323508	0.0077291077399780595	0.08732588311771085	-64.47209854172063	0.7197184805604945	0.6392156443516779
2157000	-838.2881610394054	-774.502792053509	-63.785368985896355	-774.502792053509	3.5978220443236655	0.1452962798850238	0.993568962666645	0.022020987070934573	0.14679796747891743	-57.40636251269052	0.776493953736082	0.49042415329559186
2158000	-859.2504933243383	-792.3305880296497	-66.9199052946887	-792.3305880296497	3.6261606133796196	0.16724744321880006	1.0241120724039547	0.032347306785636375	0.17805057517520997	-60.41864197208244	0.8573642064035659	0.323803453247154
2159000	-846.7809648217051	-786.9609899509649	-59.81997487074017	-786.9609899509649	3.62792958714749	0.0758144971707818	0.9900658029332239	0.005951908056593832	0.07722259520532326	-53.922389003947856	1.0254683086408058	0.3345647813839236
2160000	-862.4770481882962	-790.4190501321561	-72.05799805614004	-790.4190501321561	3.99842684453063	0.09727407947885273	0.9697299034859744	0.008350347081117716	0.09303913801274838	-65.98946907336745	0.9545064508986105	0.22111015546064128
2161000	-849.5584405012568	-787.4740091602029	-62.08443134105396	-787.4740091602029	3.831147410841613	0.011208389604127398	0.9970681293417923	1.2543294341131386E-4	0.011217130043744424	-57.236128748187554	1.001164383347794	0.2340795277006326
2162000	-849.3123981625146	-780.0620159395759	-69.25038222293871	-780.0620159395759	3.8353340422943933	0.11963925694407151	0.9722653974303487	0.01416480851070271	0.1211266263662567	-63.02801125025885	0.7069253008398105	0.5400837007368056
2163000	-855.8747270079805	-784.0863350554272	-71.78839195255327	-784.0863350554272	4.313082189107187	0.006297088453892373	0.9991032433391647	4.63380334538681E-5	0.0068149099871920886	-67.21840475450796	0.9282791896410683	0.5011232652559698
2164000	-833.0342383298237	-780.0175061865976	-53.016732143226015	-780.0175061865976	3.464933471498839	0.001254404937944151	1.0000686831180443	1.8672942390515778E-6	0.0013663812826813146	-49.202770506267754	1.1416197616863193	0.36089280668191565
2165000	-837.927053775855	-776.0501160937695	-61.876937682085575	-776.0501160937695	4.013279019476209	0.1410176242818551	1.0433184909149988	0.02132374304832401	0.1436448605226052	-55.52289620821331	0.8629185381232278	0.37469964081349866
2166000	-844.7516942880909	-783.2711950047601	-61.48049928333078	-783.2711950047601	3.862382361614368	0.0738636086812285	1.0076309089951967	0.005982969427124775	0.07681199327785038	-55.60002408055632	0.876118639420898	0.46377778221086446
2167000	-842.9568503344649	-779.3880287080033	-63.568821626461656	-779.3880287080033	3.8030558146571534	0.3334706628841333	0.9252452202345128	0.09909899485685295	0.3210884130877191	-56.31459199061306	1.0723140575648613	0.3120747933786316
2168000	-836.9426558139891	-776.49231207485	-60.45034373913909	-776.49231207485	3.9589895025886976	0.18438263659946197	0.9977919263564066	0.037066526527419257	0.18987292667121566	-53.85930531089294	0.8911976818123477	0.47874474120193244
2169000	-836.5187975170511	-775.0550778900564	-61.46371962699475	-775.0550778900564	3.7338791432901095	0.0487594670862423	1.0076842736517635	0.0025277902651034173	0.04994206104332078	-55.84019301885154	0.8132410694469328	0.2582099631956123
2170000	-837.3563959474973	-777.815234833401	-59.54116111409635	-777.815234833401	3.882598011117964	0.18497527694112825	1.0138205842720127	0.03800291392049304	0.19566628380715118	-52.947093426355195	0.9957089624862919	0.27084429931502135
2171000	-843.0251089005003	-775.00025533055	-68.0248535699503	-775.00025533055	4.255488442640801	0.038694730335958466	0.9897956540622423	0.0015197640034032014	0.039221037598451414	-62.534123955331566	0.7485759457239672	0.6478816497201236
2172000	-832.9116429475162	-770.9000756162244	-62.01156733129171	-770.9000756162244	4.101467536915023	0.015198708381343955	0.9960001495502453	2.2426267679349955E-4	0.015021123208380397	-57.012602298728325	0.5260951975063997	0.6478816497201236
2173000	-837.8283708105472	-775.1015379220765	-62.726832888470675	-775.1015379220765	4.198859695286108	0.04167543653146534	0.9831422260968826	0.0017208220649040742	0.04175156522046165	-57.19413275090916	0.8111126284829498	0.47344525261699044
2174000	-840.3909908108121	-772.2068857239643	-68.18410508684782	-772.2068857239643	4.307355080051507	0.09460610997429257	0.9730537358181567	0.007685308656541191	0.08867954492371558	-62.135366097823834	0.6575007263994948	0.589398800182395
2175000	-843.0343930091382	-774.6789674114543	-68.3554255976838	-774.6789674114543	4.308722065668472	0.00917931697278723	0.9984915296820961	6.588398366742588E-5	0.008127498273287615	-63.60438248301026	0.8589170007690954	0.18843606016083497
2176000	-836.3977525339733	-774.7527341517675	-61.64501838220577	-774.7527341517675	3.6391164042946147	0.008248345166322122	0.9983336174026746	7.333333999583147E-5	0.00858202229331975	-56.94564827443763	0.6583574744583521	0.5985000065718952
2177000	-834.4616073228905	-775.4114137211562	-59.05019360173419	-775.4114137211562	3.685645229816366	0.05751530301097127	0.9951186091072824	0.0036304096508006775	0.06109295811311017	-53.32770412344274	1.0059980761046514	0.4750099900368171
2178000	-834.3566689757412	-781.5489274739602	-52.80774150178093	-781.5489274739602	3.1880754923493124	0.026948181211788276	1.0038010235870445	7.346283134166446E-4	0.02715009038495416	-47.5143370861194	1.009408246150865	0.4750099900368171
2179000	-825.5776452873207	-767.4603010858048	-58.11734420151592	-767.4603010858048	3.667289760902835	0.07843360965434679	1.0021136406460083	0.006569597386398336	0.08084069591401156	-52.19726365873499	1.0542699922643297	0.5453878472377474
2180000	-825.8578057870953	-765.7270046530506	-60.130801134044724	-765.7270046530506	3.4317002440835975	0.031793802016389885	1.002806245487633	9.18538446823928E-4	0.030180791981365328	-54.748578826714976	0.8062541029521753	0.5453878472377474
2181000	-849.6708057763254	-777.631379985253	-72.0394257910724	-777.631379985253	4.66070421700497	0.1021713278402733	1.0010601247711333	0.009177702571300168	0.09552141368705533	-65.93545925684141	0.8730647745367835	0.3036619654892634
2182000	-856.3331247120985	-786.9679441836585	-69.36518052844005	-786.9679441836585	3.920699084428132	0.11233900657284814	0.9894834464270216	0.01194887275645172	0.11005592665576416	-63.190911891181635	0.601761174647278	0.4689726175915274
2183000	-841.8111983472921	-785.9876073119425	-55.82359103534964	-785.9876073119425	3.8331978288105004	0.011041970321927691	0.9999057769646823	1.1531283287463266E-4	0.010722922109869658	-50.98261136660107	0.9142197548641405	0.4689726175915274
2184000	-839.7065632335571	-779.6578914413486	-60.04867179220842	-779.6578914413486	3.497736450790137	0.003992876176530025	1.0003566211824926	1.7375693522372057E-5	0.004166295632821996	-55.694465130271055	1.033735995323488	0.48230459293448147
2185000	-828.4184691901046	-770.2163416787153	-58.20212751138936	-770.2163416787153	3.6097748784856045	0.0069571502627051255	1.0001478457691522	5.6733125422122666E-5	0.007525066762667632	-53.584518095589786	1.0127595604815562	0.3086430210370791
2186000	-826.2502846425386	-765.2644251713257	-60.98585947121291	-765.2644251713257	3.6213779113842572	0.04023184009890026	1.0043446354793713	0.0017751981686958084	0.04203862070863778	-55.473169934988185	0.466886645937045	0.6664907442766679
2187000	-839.3772703886272	-770.8281186190637	-68.54915176956341	-770.8281186190637	3.7397075715063424	7.805316265357505E-4	1.000156428571234	4.929376131344084E-7	7.020729472912184E-4	-64.9548637500112	0.6752828100969539	0.6664907442766679
2188000	-826.9472788106926	-768.9034042340114	-58.04387457668125	-768.9034042340114	3.796837188860808	1.0215823235984601E-4	0.9999973923835221	9.053070216672265E-9	9.514718166492043E-5	-55.3875643311554	0.8531525719674781	0.6664907442766679
2189000	-830.4480463053075	-768.1776132976157	-62.27043300769177	-768.1776132976157	3.9669590745566845	2.781982784016952E-4	1.0000117304042277	7.085818884443881E-8	2.661919452436923E-4	-59.1524279353889	0.9667411721344306	0.4790871796291369
2190000	-849.7207297466387	-784.3670865696515	-65.35364317698718	-784.3670865696515	4.421514326037038	0.002167031281073786	0.9999417347579129	4.7846768038553296E-6	0.0021875187035938076	-61.28559261026648	0.6369800611568122	0.7290045062428047
2191000	-839.9654813399683	-775.9329532771111	-64.03252806285715	-775.9329532771111	3.9658268905725405	0.01841041629695774	0.9985449845101976	3.2683982213071474E-4	0.018094423235659705	-58.936891701189936	0.6653962924788667	0.7290045062428047
2192000	-833.6084822733504	-778.6156410421365	-54.9928412312139	-778.6156410421365	3.962131280093468	0.048191828807388815	0.9992321642884231	0.001953445342252571	0.044202428635013065	-49.37619221207446	0.6323859941278428	0.7061383333022342
2193000	-846.9029591336842	-789.8656826166814	-57.037276517002816	-789.8656826166814	4.310065833409392	0.02657068817393368	0.9999370366058202	6.796389647449713E-4	0.02599952173552257	-51.751355492583656	0.6104422900681051	0.7801931631830998
2194000	-850.30726013974	-789.1306262125048	-61.17663392723529	-789.1306262125048	4.83687901540281	0.016522037553953928	0.9970256505602209	2.7972222241510835E-4	0.016733733479004705	-56.13576744232273	0.43240108879066524	0.7801931631830998
2195000	-839.194076889656	-782.4186461894693	-56.77543070018671	-782.4186461894693	3.5230892277350674	0.007553375347006701	0.9990711663415336	5.919482244243841E-5	0.007694139374430764	-52.11840387870942	0.455074919859468	0.7801931631830998
2196000	-828.1319077289661	-770.0606731393948	-58.07123458957135	-770.0606731393948	3.8132484487161453	4.808767144020254E-4	0.9998538815168796	2.564319137253752E-7	5.064192454396627E-4	-54.70073255162984	0.6122805478733462	0.7801931631830998
2197000	-835.3554536674162	-775.8085053669053	-59.546948300511005	-775.8085053669053	4.03979163444594	0.0031168397162192347	1.0000679185493682	8.872648609717131E-6	0.002979014762382663	-55.30907303573615	0.5751367943605944	0.7628247628261907
2198000	-825.0749976516038	-769.5972293275515	-55.47776832405223	-769.5972293275515	4.460256988524835	4.124752467665029E-4	1.0000125327316862	1.661216419180887E-7	4.0760414875601846E-4	-52.17808674417054	0.638175869345608	0.7628247628261907
2199000	-818.922064471264	-763.5002652021179	-55.42179926914603	-763.5002652021179	4.022280535780641	1.4471693793953077E-5	0.9999966217709034	2.2239318446136208E-10	1.4912868041720828E-5	-53.6654913879633	0.6525962375078547	0.7628247628261907
2200000	-833.9791839423057	-776.8737310144685	-57.10545292783718	-776.8737310144685	3.892329238286823	9.776579952737855E-4	0.9998129684829467	9.776662476048652E-7	9.887305358109019E-4	-53.406973722322185	0.7497429935235242	0.7628247628261907
2201000	-829.9327048705954	-769.9784264461551	-59.95427842444031	-769.9784264461551	3.8813769032395555	0.09405847020344382	1.0064609146298862	0.008016201280104005	0.08906498411840746	-53.90964625153862	0.5491024022197655	0.7628247628261907
2202000	-835.4657945776174	-765.5982322111233	-69.8675623664941	-765.5982322111233	4.472740473933622	0.05367082229868727	1.0065120162563426	0.0023764910986332423	0.048711854638988084	-64.18699079208156	0.5847486043754122	0.6628053634192931
2203000	-826.5516532873957	-765.3298059240758	-61.22184736331988	-765.3298059240758	3.9318021666359178	0.09915128652182567	0.9950702334138667	0.009859563190271328	0.09961536481825439	-55.139602727172644	0.6049906842471197	0.6599349822669882
2204000	-823.6306765513368	-763.6405993228698	-59.990077228467094	-763.6405993228698	3.630659478616677	0.16516035898852124	1.0231033573896577	0.02282908007385209	0.15184868802876839	-53.50006039786015	0.8717388131942687	0.4017561682087883
2205000	-822.9956045254627	-767.906211075672	-55.08939344979073	-767.906211075672	3.8383144021758904	0.004338667832947142	1.0002028101291693	1.786622910461477E-5	0.004226672419847677	-50.69604256985767	0.8749525384918718	0.6532767524994323
2206000	-846.6803192963615	-786.3517626603017	-60.32855663605985	-786.3517626603017	3.5340659923780837	0.013855278147296734	0.9981926837910061	1.9344734332317034E-4	0.013926461438309277	-55.375716705114485	1.1620103581208576	0.1171045305059369
2207000	-829.6944114470975	-770.9889465574807	-58.70546488961679	-770.9889465574807	3.899733781830849	0.020515995652214687	0.9998933898515462	4.746900832522752E-4	0.021849089313223574	-53.55445918646943	0.9923266665810595	0.32498330557272476
2208000	-842.0054529591438	-785.5912168356887	-56.41423612345511	-785.5912168356887	3.5255407062864648	0.0915200605220908	0.9904566846494042	0.008603955284193358	0.09502813132438266	-50.38884656020834	0.9273807759256213	0.5519534877617185
2209000	-840.6593541895569	-779.5469533602379	-61.112400829318965	-779.5469533602379	3.804967214964831	0.0674878949581765	0.9965690893504545	0.004250597295006367	0.06573884409409526	-55.29018158439909	0.945682278865116	0.5519534877617185
2210000	-849.1912501054895	-787.7889096871829	-61.40234041830665	-787.7889096871829	3.5058692488076058	0.1011172378029662	1.0065873003001766	0.009653512724947846	0.09917299977239341	-55.3059085712702	1.1984889782981332	0.06746429410109922
2211000	-847.0379912913495	-780.0405518531452	-66.99743943820425	-780.0405518531452	4.2143617675418	0.06087523819717309	1.0135613972224604	0.003404556451406481	0.05819795836782813	-61.240012601178265	0.6553066797671022	0.5924378593351984
2212000	-852.3112634359554	-777.0995587471394	-75.21170468881594	-777.0995587471394	4.668198260377668	0.33967427063980504	0.9331557991093867	0.09244491989530465	0.3161041157778921	-67.93274478791352	0.7016277200967004	0.6125596031934258
2213000	-832.0510300661766	-771.5151835320787	-60.535846534097935	-771.5151835320787	3.9279519476454237	0.2562423726041963	1.0050749041256943	0.06701431775549704	0.26049554163113575	-53.60512182695733	0.9032987296180389	0.6125596031934258
2214000	-829.3061687183432	-771.7217379211378	-57.58443079720537	-771.7217379211378	3.441146755505575	0.18990387967117542	0.9866424811771932	0.03031058864813079	0.17640162459277528	-50.965351011272475	0.9456448352801694	0.6290137721755373
