#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:ruhlen" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:ruhlen" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:ruhlen" name="distribution" x="@birthRate.t:ruhlen">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:ruhlen" name="distribution">
#            <parameter id="ucldStdev.c:ruhlen" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ruhlen" id="treeLikelihood.ruhlen" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ruhlen">
#            <siteModel id="SiteModel.s:ruhlen" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ruhlen" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ruhlen" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ruhlen" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:ruhlen" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:ruhlen" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:ruhlen" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ruhlen" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ruhlen">
#                <LogNormal S="@ucldStdev.c:ruhlen" id="LogNormalDistributionModel.c:ruhlen" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:ruhlen" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ruhlen" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
17000	-3369.9956082960916	-3403.2095212578756	33.213912961783855	-3403.2095212578756	0.5063696035870205	33.84060588695863	6.958334510284582	0.40591887089048917	0.9719902862958533	0.166714666621222	0.4081887201530766
18000	-3359.1572082802977	-3391.8003780416993	32.643169761401815	-3391.8003780416993	0.49458285469133917	33.29310117903853	5.717101059988453	0.41212553528838813	0.9712080824996491	0.17016271860695878	0.40963004184282187
19000	-3336.4740115723494	-3371.696586871376	35.222575299026715	-3371.696586871376	0.44198921787164935	36.00062790982313	5.941725956354898	0.4468367375125768	0.9831130263714456	0.1996305866921457	0.4394559646748012
20000	-3335.7654941674455	-3368.9618540715587	33.196359904113386	-3368.9618540715587	0.46917334991059884	33.89085848298241	6.229362330731031	0.4241069499976433	0.9477059641959245	0.1990534334196006	0.43961518562951335
21000	-3325.0212368643424	-3360.096569442309	35.07533257796667	-3360.096569442309	0.42749046076852587	36.12771157534123	4.405453387460789	0.5236953258537801	0.9781070411221774	0.28749407327330484	0.5228317207751368
22000	-3325.76822395958	-3359.7320517979174	33.96382783833739	-3359.7320517979174	0.42877620161766444	34.43286737330591	5.904876218431403	0.36459087535746376	0.9531607895568468	0.1131277280909533	0.33911568760550553
23000	-3305.8585061040667	-3340.9735896218226	35.11508351775586	-3340.9735896218226	0.39851906172617685	35.79516937320632	4.3458894002674135	0.4202211401398399	0.9748374807333084	0.1876350859152047	0.4218123724414962
24000	-3296.711583933351	-3339.2436766684623	42.53209273511143	-3339.2436766684623	0.3964623496816281	42.77190391572722	7.017754657168895	0.30717686152228907	1.0385380315397312	0.11381539063477766	0.319047223356971
25000	-3283.2601361852417	-3321.265722303514	38.00558611827218	-3321.265722303514	0.4572002252501885	38.1190406285847	7.206100279097731	0.2770628998732128	0.9876643043485759	0.07375674087625847	0.2679748168723099
26000	-3294.35215799485	-3327.482698412872	33.13054041802196	-3327.482698412872	0.42897038041201824	33.0975647717505	6.270097575682214	0.24370055532354112	0.9890032501116911	0.06058207362742109	0.245504002021561
27000	-3277.414381402132	-3319.6762297927044	42.2618483905722	-3319.6762297927044	0.4041869371679632	42.34853100861348	5.240236680139565	0.27083566473904747	0.9992480145453326	0.08506300942151816	0.28513234524824294
28000	-3299.226722157372	-3334.2776875097056	35.050965352333755	-3334.2776875097056	0.46736756191389767	35.034262483654544	7.572872282136786	0.2473217238557244	1.012345175277294	0.0633203471101335	0.25045333397000474
29000	-3283.565622387001	-3317.3560900721577	33.79046768515694	-3317.3560900721577	0.49710448403723695	34.724490013710856	5.930986706355699	0.49013851939544595	0.9520742205256976	0.26995742959298896	0.5221252902337951
30000	-3281.1548730758586	-3313.0781587167166	31.923285640858115	-3313.0781587167166	0.5199596681991809	32.506865030117005	5.798300998647401	0.39447985959236587	0.8965563681853701	0.16118618702360674	0.42784732948375237
31000	-3282.813423388052	-3313.9150704132494	31.101647025197423	-3313.9150704132494	0.5140495535328555	31.838515861539882	4.851912291568864	0.43559057282885055	0.9357874987781143	0.20490937380148883	0.47096071525603916
32000	-3263.625927114819	-3300.4140280517945	36.78810093697546	-3300.4140280517945	0.5105407296765068	37.359941054453095	5.437469667612598	0.39138258895398415	0.919493998741768	0.14092356521887495	0.3987152935489911
33000	-3251.189921281694	-3285.7042821277787	34.514360846085026	-3285.7042821277787	0.515167526375074	35.23309570755853	5.6721903370792175	0.43066482177164633	0.9375057484347782	0.16163604748293098	0.41772028222978114
34000	-3260.8270732938618	-3296.6355076943732	35.80843440051161	-3296.6355076943732	0.47962860254712253	36.32269334017869	5.205972246704113	0.3763014520664014	0.9531206265310384	0.16930467256726756	0.414545651637627
35000	-3255.2845518643257	-3289.514505447002	34.22995358267643	-3289.514505447002	0.5997048854631866	34.94245364552702	5.98967047088818	0.428975006918131	0.9480828437439388	0.23697253100034624	0.4968672507791639
36000	-3261.9235956766065	-3297.3140116758204	35.39041599921386	-3297.3140116758204	0.4621321549841339	35.45576826164028	7.715136877484404	0.26591408372493675	0.9969804218589005	0.07856383405363734	0.28180931136893034
37000	-3259.5130875985915	-3300.714906487261	41.20181888866944	-3300.714906487261	0.42095703465927214	41.55849646101521	6.352249824214953	0.3360253907906233	1.058920947921784	0.12527771061513587	0.3317662249519232
38000	-3258.4377602369636	-3298.8329924671107	40.39523223014708	-3298.8329924671107	0.4220030598474167	40.82726092011747	6.7717109530174255	0.3550960604754213	1.0266291863884929	0.161985535032909	0.3792764712840228
39000	-3213.2663430303846	-3254.0839506563225	40.817607625937775	-3254.0839506563225	0.38699539408180617	41.35466310415002	5.7262002110541035	0.3822498167928392	1.0372071157323375	0.16181739828735517	0.3803302576486693
40000	-3209.119930861708	-3249.301780584479	40.18184972277083	-3249.301780584479	0.38564948124623605	40.82839333550411	5.006815688717494	0.4112189421066755	1.0444862872355523	0.21749119542152995	0.4306404449431509
41000	-3216.2621811060285	-3257.934813762768	41.67263265673962	-3257.934813762768	0.42460947938901544	41.66603421468507	5.847699275816922	0.24958142491968177	0.9994564043107789	0.0728253794042391	0.2640585369998177
42000	-3227.6977973774483	-3263.406001717515	35.7082043400671	-3263.406001717515	0.47115309239646214	35.77384763434967	5.106286386531176	0.26598099290619254	0.9384504166030438	0.06744293054516477	0.26888259290779376
43000	-3232.7537021973794	-3269.1255527135077	36.37185051612812	-3269.1255527135077	0.48311516243709623	36.373252526255136	5.136194661520417	0.251376627915975	0.9323349860692619	0.058516829535655575	0.25238977846135596
44000	-3210.8603962677653	-3252.287885753304	41.42748948553906	-3252.287885753304	0.4027953838405042	42.15118206544423	5.716090245625778	0.43200988403633034	0.9754664296938591	0.15981548522055328	0.4026542762616932
45000	-3212.0264484967142	-3253.8007446212173	41.774296124503024	-3253.8007446212173	0.36948296768843497	42.4633203747916	7.277498916951546	0.4226297798500844	1.0200876444591345	0.19026668173944264	0.41772748660800124
46000	-3212.640367450536	-3251.0464032017053	38.40603575116945	-3251.0464032017053	0.38524470168848685	38.66240133380538	5.736799085486703	0.3112070989177784	1.0006102009302158	0.12713003219990066	0.34300826871223805
47000	-3225.5122054350527	-3264.782725818558	39.27052038350531	-3264.782725818558	0.39657506226875117	39.49193659196059	7.574515687709879	0.30272101129472717	0.996903103468087	0.10342969126289417	0.3184908232629085
48000	-3216.9793870186086	-3253.6911440210793	36.711757002470854	-3253.6911440210793	0.4703314743517715	37.0758750787885	5.1467897933994795	0.33789259893142715	0.9631403698110912	0.12821844162200674	0.37046342368911406
49000	-3211.2970458602636	-3251.141863123182	39.84481726291819	-3251.141863123182	0.5343343838590195	40.07668470539089	6.236773947794055	0.3052497139740701	0.975908991497297	0.10060998242160873	0.3218863107712915
50000	-3216.781106014942	-3257.4468153051357	40.66570929019368	-3257.4468153051357	0.5035525214921671	41.15604305533184	6.150924032065119	0.3700906425205169	0.961897704412713	0.13773353203353256	0.3744927070880881
51000	-3208.459578813158	-3246.8097410987402	38.35016228558236	-3246.8097410987402	0.5197265108438057	38.78013188557895	7.640224755871964	0.3545702456041191	0.9968853619642598	0.14519270323168754	0.36198820019499467
52000	-3214.5277738696454	-3253.38175006698	38.85397619733482	-3253.38175006698	0.484632645402633	39.63436015944848	7.460336747996403	0.4474757957953764	1.0200197088600556	0.23551415546796275	0.4544021708438134
53000	-3216.3303851564524	-3259.6865830192105	43.35619786275829	-3259.6865830192105	0.3704685931042659	44.09786484333111	7.32489198833279	0.43689659508778883	1.0343440631435954	0.20293782231439284	0.4113295711828053
54000	-3214.123485210187	-3254.0018261652644	39.87834095507723	-3254.0018261652644	0.4046130841492927	40.08901443064941	8.461709643354158	0.3001298442696988	1.007828984618537	0.10390859617926398	0.30439674848760007
55000	-3213.106937836336	-3252.6456573689516	39.53871953261562	-3252.6456573689516	0.41278941827056376	39.830206549080316	6.20615866297181	0.3198199681947667	1.0198224135771985	0.12926235532076957	0.33568570396097747
56000	-3201.992310104872	-3241.4090689032228	39.41675879835055	-3241.4090689032228	0.41775558997434636	39.860361819179545	6.020695571912118	0.35805650311809606	0.9708159085920364	0.14810488913265943	0.3761457033314421
57000	-3191.120239184618	-3231.602852511688	40.48261332707	-3231.602852511688	0.40418694558084	40.70689519291099	8.31226276477536	0.3034135969404107	1.0036325764167997	0.09631460193858889	0.2986652589084789
58000	-3201.962990364817	-3239.62762133428	37.664630969462706	-3239.62762133428	0.443364311187122	37.8091606811873	6.78323206735237	0.2843597784816117	0.9919565170673631	0.07793969518958231	0.2711790810592683
59000	-3194.539127854154	-3236.461225333281	41.922097479127494	-3236.461225333281	0.4590134521791917	41.75030558930348	7.034174762625894	0.21374634890475794	0.995954562570939	0.04424955972390156	0.20653073500155553
60000	-3215.0294768112285	-3250.710471356748	35.68099454551947	-3250.710471356748	0.44329872558504596	35.93196437267049	5.760546991566513	0.30989138938743077	0.9670308136919612	0.09510294155102635	0.3052208304752882
61000	-3213.4397016884027	-3251.6827406096104	38.24303892120748	-3251.6827406096104	0.48366547932736664	38.221810746216086	5.738634785851342	0.2463124754573652	0.9526128636383522	0.05063113975477343	0.22945835666392295
62000	-3199.58077147749	-3238.4351042261133	38.854332748623364	-3238.4351042261133	0.46619126067273464	39.135775259072474	6.455267742577215	0.317348166950837	0.9888571949165779	0.09037667844575034	0.3060464817211878
63000	-3199.6097098136233	-3236.9847802206355	37.3750704070119	-3236.9847802206355	0.4622595711050317	37.38250405232107	6.260864288129542	0.25273355309293305	0.9754237518497757	0.060919746002179094	0.25641690218757224
64000	-3195.9837354200126	-3237.9802245721407	41.9964891521281	-3237.9802245721407	0.406524831761858	42.2054251555618	6.0637078007009135	0.2997115350480885	0.9880626746599158	0.0914238394421779	0.29872344787699123
65000	-3188.719297839306	-3223.90488483227	35.185586992964055	-3223.90488483227	0.554882401073549	35.27837543052968	4.033480516848779	0.27225101991545425	0.9786198672941729	0.07571849514741547	0.2764480299568344
66000	-3177.851830554716	-3213.2942911617065	35.442460606990565	-3213.2942911617065	0.49201577271460356	35.734953319867756	4.240844976063278	0.3200678299747294	1.0208046478419122	0.1033748932550805	0.31449498237244344
67000	-3171.449654735413	-3216.0398555531337	44.59020081772075	-3216.0398555531337	0.4392307430584261	45.02867900279851	6.01335604874915	0.3567446890040802	0.9692870300689665	0.11932739793401345	0.3517028837334935
68000	-3171.4791193516094	-3216.5460803547976	45.066961003188446	-3216.5460803547976	0.38646262504261586	45.633626595090796	6.465077503977589	0.39001975342795403	0.9723707253160306	0.14264849992718648	0.3792500867855855
69000	-3165.039439628381	-3201.5973301786457	36.55789055026485	-3201.5973301786457	0.4557860069770364	36.452970464589846	4.419693471996339	0.22796278778214463	0.9916677978664332	0.050739612915406955	0.22858941005289685
70000	-3159.7818328576827	-3196.7330215409866	36.95118868330382	-3196.7330215409866	0.490580955299497	37.28285744544884	5.554486890678901	0.3297755679282289	0.9796066857800326	0.11650080614765024	0.33714413870042087
71000	-3171.9607792927727	-3206.834655767675	34.873876474902275	-3206.834655767675	0.4789880750120788	35.28877100620598	4.683673704186205	0.35072852946044286	0.9618473394249444	0.1297303753752216	0.3601458000602367
72000	-3159.1985651816826	-3202.9807065568084	43.78214137512597	-3202.9807065568084	0.4113267191462816	43.84830481940407	7.559058644636561	0.26610059378661016	1.0429488235002646	0.0790391186403021	0.26866409845479244
73000	-3166.28196087485	-3205.869631840653	39.58767096580276	-3205.869631840653	0.4371787957439992	39.76897415693041	5.723962851050674	0.2930879141023892	1.026334455737738	0.1054794033410114	0.30680951760218206
74000	-3161.5022431188645	-3200.5073501845404	39.005107065676114	-3200.5073501845404	0.5222335625169339	39.44328211066955	7.350990607988853	0.35666714341917033	0.9924449298475125	0.11236695678095932	0.3280534837984778
75000	-3160.3723677585836	-3202.018250289158	41.64588253057459	-3202.018250289158	0.41521375605159216	42.349344456487586	5.160015148796045	0.42652883876276954	0.989480883723737	0.20544706627801426	0.4313771933123595
76000	-3161.5650139585136	-3203.6169720477396	42.05195808922615	-3203.6169720477396	0.44740347713064527	42.33331993210534	6.839507768294654	0.3173283435208361	0.9920286546026165	0.13204512426122908	0.3506487503062561
77000	-3163.8435008834986	-3206.5725530170066	42.729052133508034	-3206.5725530170066	0.3884810308498956	43.282129582736175	5.835907504059678	0.3864480413341467	0.9923728909713017	0.17451987589387677	0.40002130672964065
78000	-3161.025886066473	-3199.7269179618274	38.701031895354554	-3199.7269179618274	0.4234128419285311	39.37198630073567	7.039593406304228	0.41776467621112856	0.9375207096125777	0.1979399355694382	0.44301012026422454
79000	-3153.7799517890307	-3191.6810410314893	37.90108924245835	-3191.6810410314893	0.396836331164727	38.76234765988429	5.242661459584618	0.4698012302295448	1.0065665319912112	0.2780983734910183	0.48447844924950534
80000	-3165.433377393195	-3200.6439810493257	35.210603656130914	-3200.6439810493257	0.44086387664274007	35.67516015348956	6.498642705145612	0.363436427820746	0.9738881243433114	0.18543450622490776	0.412783561956064
81000	-3166.7965612591943	-3200.3049295467777	33.5083682875833	-3200.3049295467777	0.4517869725123683	33.88799684099212	6.396760788672612	0.3417963353895378	0.9263313516031718	0.14964854103208194	0.3906000170649059
82000	-3161.6436407236642	-3198.4288942272387	36.78525350357441	-3198.4288942272387	0.44895300670383276	37.2023296178808	7.106125268718828	0.3512836191587445	0.9751397524680718	0.1467954836483492	0.37716159296610813
83000	-3170.142799949225	-3210.6404873647793	40.49768741555438	-3210.6404873647793	0.4493202696724477	40.820056035755165	7.114097214901896	0.32746181670126445	1.0180635541471657	0.13241145942047622	0.34294508786689626
84000	-3165.788824162354	-3207.311110745786	41.52228658343233	-3207.311110745786	0.4526449402185864	42.09077442232047	5.158474435845008	0.3904995175847644	0.9647678784137532	0.1866351452330368	0.4164125137158745
85000	-3161.4871000587655	-3203.7189784782836	42.23187841951823	-3203.7189784782836	0.4638103473486738	42.93648011793229	5.362401073934195	0.4268370930112668	0.9940927324433187	0.2587364126251525	0.4793130010432426
86000	-3157.448406579267	-3200.491780229653	43.043373650385995	-3200.491780229653	0.42853609559525235	43.33575601374258	6.321891008629458	0.32004063014277234	1.04183669166753	0.12498767960660497	0.3337547068447888
87000	-3159.971929959281	-3201.7017579522153	41.729827992934304	-3201.7017579522153	0.4994042939395842	42.546756034058994	5.867705334123694	0.45752646579473377	1.0092018261530995	0.3059225528534734	0.5124270915505206
88000	-3148.4999539457	-3192.8534372889094	44.35348334320961	-3192.8534372889094	0.4107640635198807	44.97586588924357	7.400062490158728	0.40477075613205454	1.031510528677731	0.192519372295909	0.418042050487973
89000	-3150.455800465409	-3193.240642977794	42.78484251238493	-3193.240642977794	0.4607120560446975	43.324767900491935	6.702386492033313	0.3830007575173394	1.0027435258184032	0.17110048417486518	0.3991211713843203
90000	-3165.0333782888433	-3207.1493958016517	42.11601751280855	-3207.1493958016517	0.46316417256838033	41.98990787913166	5.84892611998642	0.22341424481579744	1.0162350944409053	0.061716712984284126	0.23824427222644756
91000	-3174.2458878074067	-3219.227910284571	44.98202247716419	-3219.227910284571	0.38125628719760957	44.94824852455716	7.409828905842571	0.24352348354179415	1.0273404393948182	0.06989276212481815	0.25748243676953825
92000	-3174.763068816691	-3217.8273853738538	43.06431655716259	-3217.8273853738538	0.3953717770968316	42.94461473254766	6.263079213820135	0.2247855051393731	1.024646819517681	0.05467657344340682	0.22666789228362788
93000	-3166.225740944277	-3205.8130348538143	39.587293909537706	-3205.8130348538143	0.40150526649689794	39.9271481615029	5.839754326979162	0.3318166922842623	0.9616673479355499	0.129895896504011	0.3523725423068814
94000	-3174.9930391474754	-3216.255248080193	41.2622089327173	-3216.255248080193	0.4191108209887042	41.518468160868046	6.343930293645751	0.31118114581596323	0.9692890099048606	0.13060732470531317	0.3602600943261254
95000	-3171.573439125093	-3219.3478960040347	47.774456878941734	-3219.3478960040347	0.360804637179207	47.76389105534018	7.976969169030032	0.24869316516714435	1.0237093641528716	0.07304504326235492	0.2592379178440737
96000	-3171.084034479534	-3210.0028228195088	38.91878833997492	-3210.0028228195088	0.41494014854489153	39.366503872955015	5.5746429788828715	0.35911033718151897	1.0100743081044488	0.13609507823546327	0.3586416403158518
97000	-3155.170902070247	-3196.6944039426476	41.523501872400665	-3196.6944039426476	0.43396302489602007	42.01188731718777	6.002062318650794	0.3695863345720541	1.0144849966197844	0.15314538205084358	0.3744329741000026
98000	-3159.492073986622	-3199.6952046462175	40.20313065959526	-3199.6952046462175	0.4417697082592267	40.99992928416884	6.709418937183728	0.45198256697659084	1.003862336340167	0.22514531853601583	0.4555703996421747
99000	-3167.3735994285003	-3208.444390977896	41.07079154939602	-3208.444390977896	0.4386424711062232	41.85388082350357	5.864514482956076	0.4482176851073598	1.0137076013633857	0.20897462556852278	0.4389361896813819
100000	-3165.2140686286266	-3210.1745969538965	44.96052832527011	-3210.1745969538965	0.4098785985707746	45.58009162956278	6.6601315829209415	0.40402035430396804	1.022513833662823	0.17340918224670301	0.3857336897631095
101000	-3156.8508214162994	-3200.4136304594435	43.562809043144206	-3200.4136304594435	0.47323006262711603	43.90294529733788	6.183439028684794	0.331887089842232	0.9990150575342908	0.11008480132138415	0.3273976620721399
102000	-3168.8576351874926	-3207.169725819431	38.312090631938254	-3207.169725819431	0.4642611789466067	38.48715212296125	4.92491610381266	0.29159943780804487	1.016848364189587	0.08283999963667923	0.2770369870555178
103000	-3174.77051224001	-3218.5523324385235	43.78182019851379	-3218.5523324385235	0.4498361774328661	44.535866280060034	8.36750089638286	0.4402712712439415	1.0071373281409675	0.17988841688467483	0.40993303005627124
104000	-3163.6135549523874	-3204.948538885022	41.33498393263455	-3204.948538885022	0.527795685722823	41.987617317235795	6.309471868579667	0.41284902274732244	1.0324714385868836	0.20700173256032753	0.4269140630218855
