#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="132" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
30000	-801.884220347084	-754.2428967888725	-47.641323558211496	-754.2428967888725	3.514818214261585	-48.802329036049144	1.0598011722340657	0.059833268163983155	1.0123666066423154	0.0030827201227015513	0.055122562281024044
31000	-807.1858572646596	-754.9122099025436	-52.273647362115966	-754.9122099025436	3.6828814879820007	-53.944880160734144	1.3433567988567496	0.02419243405573421	1.000246594646276	5.682608975259479E-4	0.023787767753280283
32000	-802.7356855572637	-746.0432783088423	-56.69240724842128	-746.0432783088423	3.928086896403786	-58.126244130159755	0.9056971823418128	0.03755081163094116	1.0017531111028255	0.0013074670733197236	0.03600287041309336
33000	-809.4116288928705	-751.411900979537	-57.999727913333494	-751.411900979537	3.8863414888794887	-59.779972186384626	1.0530560098125727	0.019597423544452857	0.998558037484504	3.042481761063094E-4	0.01742649953133555
34000	-799.0938823232523	-750.5406229567258	-48.55325936652653	-750.5406229567258	3.349459550123052	-49.69851414762574	1.1572827871526787	0.06137507595299146	1.0007233117821175	0.003933659913149678	0.0625645894792012
35000	-803.2307543595392	-750.1740669006468	-53.05668745889237	-750.1740669006468	4.096586656589422	-54.83565703350385	1.1509154800232924	0.019646296034942834	1.0023277016839298	4.017742756175869E-4	0.020049478881974656
36000	-811.6843706586153	-755.993866294282	-55.690504364333286	-755.993866294282	3.821821496398264	-57.17812752845369	1.0346748229033065	0.034077120522606884	0.9971623481317959	0.0012334758057925665	0.03507223154781044
37000	-825.994808704796	-765.5544344790993	-60.44037422569668	-765.5544344790993	3.991916543339103	-61.964527890765766	1.1542183587056916	0.03187455323684236	1.0061685303348074	0.0011417638886716077	0.03368669458744953
38000	-811.2976903273914	-753.2191319013781	-58.07855842601325	-753.2191319013781	3.7304654653345057	-59.69646189307512	1.0821796834062574	0.026768396958774397	1.0025926483150738	7.189184287565891E-4	0.026835757688498926
39000	-809.3976933875068	-754.4378077358239	-54.95988565168294	-754.4378077358239	4.151062185361038	-58.36952133944167	1.526820701367785	6.339238985565746E-4	1.000075679745056	3.6633324650630817E-7	6.052602996374419E-4
40000	-814.6931730193278	-759.4342195117914	-55.25895350753636	-759.4342195117914	4.344107128735613	-58.99448280755162	0.972264284248077	3.129069358646463E-4	1.0000252671253707	8.175471438437177E-8	2.8592510384631693E-4
41000	-812.8854380999701	-760.2294044611876	-52.65603363878246	-760.2294044611876	3.2596707592725513	-54.794619944725525	1.2086986856901332	0.00952894603647487	0.9995001118652905	8.440177656573692E-5	0.009185326134396344
42000	-804.582741379572	-754.0519968779904	-50.530744501581545	-754.0519968779904	3.723654530573121	-52.90153552156579	1.3082722470475656	0.005875314289882293	0.99980989346471	3.180467866129984E-5	0.005638642599632212
43000	-800.6336986759287	-757.8536388336196	-42.7800598423091	-757.8536388336196	3.3248240615290627	-44.49047651201176	1.7350928383871913	0.02244106194381249	0.9984696185528402	4.439437696182902E-4	0.021034083163100875
44000	-815.081194802982	-751.4399815308681	-63.64121327211398	-751.4399815308681	4.120135477234047	-63.77810269540683	1.0006532501030359	0.2211157362989768	0.9807222551294037	0.044254456299742	0.21430127430221632
