#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:table" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:table" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:table" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:table" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:table" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:table" name="distribution" x="@ePopSize.t:table">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:table" name="distribution" x="@growthRate.t:table">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate
3263000	-1010.4582934704376	-777.5892184415279	-232.86907502890972	-777.5892184415279	4.505507430544064	0.09013060082802583	1.0064732079944982	0.007596988617659493	0.08714161919354342	-226.46775236150103	23.26222274001368	0.9248758319404674
3264000	-1018.5691348055709	-778.8843308676999	-239.684803937871	-778.8843308676999	4.622683568272868	0.07081952635760143	0.9937295687035822	0.004787957977824496	0.068979368379086	-233.8815022811753	15.186170532984194	0.6179946857382983
3265000	-1012.116388353403	-781.4463261448617	-230.67006220854125	-781.4463261448617	3.874701415909615	0.0026484817560659085	1.0002950247524522	6.5671801104343175E-6	0.0025616351774129732	-226.5309766613291	15.627361932814054	0.5748079390301635
3266000	-995.3573658266688	-761.7365267530158	-233.620839073653	-761.7365267530158	4.387557928630467	0.23264040201326713	1.0192931783914185	0.04704621688479886	0.21459863785261532	-226.7391331340937	16.919607458304878	0.587587344569132
3267000	-1007.6854512644786	-777.1022060929581	-230.5832451715205	-777.1022060929581	3.8009680695698735	0.1754472107403448	1.025085877873773	0.02570253337259649	0.15946131804664818	-224.05636235385512	15.740841709743314	0.49718501309298135
3268000	-1016.0026178373182	-774.991500255277	-241.0111175820413	-774.991500255277	4.4933244478379955	0.09106318940309954	1.0092425534825087	0.006359329640543141	0.08010190717342651	-234.88220285029436	17.73744200500342	0.6658720059454342
3269000	-1023.1788521141341	-786.3440093303724	-236.8348427837617	-786.3440093303724	4.357657941851701	0.08656276854551657	0.9810087860035833	0.005393612254715119	0.07409177056111385	-230.77601217424686	17.181215955193085	0.5705786847043358
3270000	-1023.1544932171269	-780.4014465503374	-242.7530466667895	-780.4014465503374	4.270310216012698	0.06301287088145402	1.0001017238973284	0.0034512122837662895	0.05872228900863507	-236.3792469567173	28.634096544876453	0.940338983380501
3271000	-1011.1780605457336	-778.490512676352	-232.6875478693817	-778.490512676352	4.047383667809539	0.004110071971478739	1.0000855133169761	1.5114670682673782E-5	0.003887968040393562	-228.1137377235461	19.575801742810295	0.6761824277340083
3272000	-1004.0051419319125	-767.6807539474601	-236.32438798445241	-767.6807539474601	4.454038649686448	0.17047401717957977	0.9690779644047087	0.02783938806968	0.17013099746338656	-229.45151414444237	22.64814820505351	0.7560825742707609
3273000	-1006.6516922049013	-760.2769882496738	-246.37470395522755	-760.2769882496738	4.471350791229055	0.23040750053173886	0.9542595654159058	0.06161341075242013	0.2527087893440076	-238.9094176829185	30.424906575993813	0.8049219385762258
3274000	-994.4982509844428	-761.9364242197902	-232.56182676465264	-761.9364242197902	3.731251126608149	0.23040750053173886	0.9609877881377862	0.06246942941830727	0.25184652341251784	-225.57715454816002	18.716739149867575	0.965465764508489
3275000	-1011.8286067677573	-772.3645251086559	-239.4640816591013	-772.3645251086559	4.316052663568225	0.08135642714907226	1.0081997872381154	0.007524955785208214	0.08651444421348338	-233.26326185274698	20.485224291844403	0.8251941729033206
3276000	-1008.673568639453	-769.7772715990977	-238.89629704035528	-769.7772715990977	3.6062931619990723	0.16138221348218348	1.0262583640364982	0.03022292481391147	0.1719424722131162	-231.96976835531422	24.956617376857057	0.9290524951339917
3277000	-1005.4295667468966	-770.4689044729673	-234.96066227392927	-770.4689044729673	3.82399900731031	0.2523862410454443	0.9826198370846904	0.07119337209262339	0.2684336963007959	-227.68872864222456	22.674631892211263	0.8406446771659577
3278000	-1004.754461591611	-774.3681077644162	-230.38635382719477	-774.3681077644162	4.130953789380317	0.07090387666198705	1.0065161834932597	0.005561047895797755	0.07488877933366139	-224.41054420077478	17.91785151205869	0.8122326361749618
3279000	-993.4086588990808	-767.2513259209827	-226.15733297809817	-767.2513259209827	4.3018383909675855	0.06153027097556577	0.9957693976809406	0.004760768510475884	0.0689825045786711	-220.44218562119664	15.134148390424103	0.7511076416462279
3280000	-1001.9104966972402	-768.464944077537	-233.4455526197032	-768.464944077537	3.776079280606776	0.02029429500290965	1.0010303127532576	4.5345717595224566E-4	0.021298425176019625	-228.1269499986699	18.795803972786306	0.9175678572417286
3281000	-1014.1003724246103	-778.2698823792971	-235.8304900453132	-778.2698823792971	3.7399968469723017	0.015190540201839724	1.0003623377160855	2.1094373219612066E-4	0.014512413693578866	-230.79001383923026	16.62818158363156	0.6454042769339122
3282000	-1004.600810470874	-766.870611912159	-237.7301985587149	-766.870611912159	4.4262320334939895	0.010316697256034069	1.0007412925436296	1.1274174875318896E-4	0.01060977037598598	-232.605346826392	21.947895151424788	0.5747399404946173
3283000	-1001.2242599040828	-770.5252400207711	-230.69901988331173	-770.5252400207711	3.5339659971911326	0.05512595437363485	1.0030087712474494	0.003393374384925552	0.0580765011476976	-224.54482314963616	24.967036173774	0.92973276450624
3284000	-1008.6722234170929	-776.8590284810401	-231.8131949360528	-776.8590284810401	3.8922790797456193	0.20931200395965946	0.993331129468541	0.05149428840550576	0.22311411773990533	-224.87388969014572	19.801843473408415	0.8955823092263948
3285000	-1012.1972024642707	-777.3068513753968	-234.89035108887396	-777.3068513753968	3.68162466015705	0.2248227828349853	1.0175480947792823	0.059187251366678455	0.23627141476346394	-228.07075245042626	16.465657284452266	0.6273911658149739
3286000	-1016.4191886968583	-773.9556654574264	-242.46352323943188	-773.9556654574264	3.783981623257379	0.0814743581536235	1.0096090551829109	0.00784760593086615	0.08796665522332764	-236.36229247576446	18.669757983814893	0.5867730840908582
3287000	-1021.1252180234882	-775.0544163190702	-246.07080170441793	-775.0544163190702	4.062219171261063	0.19331153723189506	1.006756661437886	0.032922121593200675	0.17823829653317705	-239.30264336111412	18.185267923988864	0.666112150381306
3288000	-1010.8676173803907	-765.7002550648652	-245.16736231552545	-765.7002550648652	4.07669253226192	0.11962081239686619	0.9732419885449836	0.014683730069032069	0.12126210126705003	-238.37865289999846	27.802845153262165	0.9720105487266639
3289000	-1015.18959629369	-776.1946222747736	-238.99497401891645	-776.1946222747736	3.5219658568243712	0.05317429425201457	1.0002915158628487	0.0025719965268863497	0.05055288244065023	-232.51933069087818	34.875009621973085	1.2041472015703603
3290000	-1015.732091712121	-770.092483044271	-245.63960866785	-770.092483044271	3.970185487047797	0.09707208386481436	1.0084664519569302	0.008978921718373636	0.09433179349239569	-239.12044636613345	24.807495008368775	0.9613908461603919
3291000	-1020.0945468203968	-781.9327398249178	-238.1618069954789	-781.9327398249178	3.7427840497722125	0.050949733124160096	1.0022885866573048	0.003006443208092185	0.05441669444625006	-232.09638144560574	24.006541605880226	0.8580476635726739
3292000	-1020.163801563473	-776.4520578753522	-243.71174368812078	-776.4520578753522	3.8286288180105044	0.029150701429177233	1.0069608676497572	8.123685428928807E-4	0.028281749576151132	-237.69351808857945	31.369817996977954	0.8405435807003011
3293000	-1018.996373902301	-779.4468740366866	-239.5494998656144	-779.4468740366866	4.276867633921114	0.014407882484475274	1.0020003274557983	1.5949076854397377E-4	0.012612249374773711	-234.2896424610919	21.208578029338607	0.7214746438517491
3294000	-1012.6365436120607	-773.4083527027979	-239.22819090926282	-773.4083527027979	4.212213651394366	0.011289034146535357	1.0011715865878277	9.404259012788923E-5	0.009687727516166674	-233.8308888337685	27.274468259752048	0.9172762531670376
3295000	-1013.5794452419228	-780.6813128188952	-232.89813242302765	-780.6813128188952	3.6944380051336982	0.018580848133470943	1.0022221383183152	3.2362391728808006E-4	0.01796049523202782	-227.31095474357159	25.568808510322103	1.0997274871755645
3296000	-1016.8311106359185	-777.7073636261066	-239.12374700981192	-777.7073636261066	4.332325866768835	0.03875642210773323	1.0007586497401268	0.0013651282877529959	0.03690962488074952	-233.59920270235338	16.39380081905411	0.8092050080248968
3297000	-1009.7403794622327	-782.2775605874383	-227.4628188747944	-782.2775605874383	4.139222172094618	0.007323458800305829	1.0008668932228317	4.966776319206412E-5	0.007044685576805745	-222.6667549192567	18.442722737370218	0.9069773683916744
3298000	-1016.5994070334445	-782.1459915379717	-234.4534154954729	-782.1459915379717	4.16802452259871	0.0129809999592328	0.9995099818640458	1.455630657880739E-4	0.012060820761765989	-229.23689022746177	21.34871647175331	0.7777424635961699
3299000	-1021.7527622377638	-777.6853800867522	-244.0673821510116	-777.6853800867522	4.920056414972525	0.0022528711464704595	1.0007469877923498	4.728455282544428E-6	0.002174054295939462	-239.6879597275908	21.34871647175331	0.6941898422097658
3300000	-1015.0568360763915	-778.4574020444535	-236.59943403193802	-778.4574020444535	4.339586511669567	0.00897094531110806	1.0027761552950265	7.43505079393174E-5	0.008609550664421692	-231.86446817839672	15.916379505954307	0.5536106165645691
3301000	-1018.1159024296508	-777.2260537794476	-240.88984865020313	-777.2260537794476	3.9961008764746175	0.0016936539488680942	1.0001967914867156	2.7722331533960944E-6	0.0016646946300271474	-236.4677198459694	25.284705709553684	0.8883018775732895
3302000	-1022.8251135314082	-782.8267643192353	-239.99834921217288	-782.8267643192353	4.194557721108267	0.002560301691999908	0.9999511738934415	6.924739998354226E-6	0.002630729602011333	-235.38665658331604	25.284705709553684	0.7974355479527602
3303000	-1014.9410600594638	-776.1522474744875	-238.78881258497637	-776.1522474744875	4.717171192570885	0.09275994593256943	1.009673546663673	0.00960361264855044	0.09809285012561736	-232.62206254538276	18.28669204911115	0.493853262948843
3304000	-1008.5890280818714	-771.3729049601308	-237.2161231217407	-771.3729049601308	4.4635194605588655	0.06921527333880922	1.0121204419991903	0.004995913846763231	0.07056164012923398	-231.41046533900183	15.49980270427887	0.5155746830839305
3305000	-1012.1532861180267	-787.9753471775635	-224.17793894046312	-787.9753471775635	3.753525495511797	0.03698492334425426	1.0004963456968692	0.0017339229264794042	0.04155753801488002	-218.911186849947	13.107762222743684	0.5662188094594568
3306000	-1027.6346643181332	-786.1314611179421	-241.50320320019102	-786.1314611179421	4.360695067930557	0.09356725273608016	0.9831624459873436	0.01053562837606861	0.10234975405016253	-235.2145809265252	20.440595812887924	0.6295330369444347
3307000	-1007.3020453999294	-778.4482732725957	-228.8537721273337	-778.4482732725957	3.9996426474846114	0.009441032271041844	1.0013992636847928	9.27293270502851E-5	0.009627432821692419	-224.01393461166768	17.11198652963317	0.7898774796807729
3308000	-1019.1154327821844	-791.0106376387419	-228.10479514344254	-791.0106376387419	3.974644702454128	0.003707935779514826	0.9997799098242743	1.3324880203144556E-5	0.0036511723453338117	-223.69510788948955	17.414828884928802	0.7163210976366365
3309000	-1033.8276021929755	-785.1338216939707	-248.6937804990049	-785.1338216939707	4.366739007152389	0.028229000396368175	0.9976393948135988	7.589787137690316E-4	0.02755097838105748	-242.88570342058836	25.98578179173995	0.697902548464756
3310000	-1015.7420108413678	-779.4748580222085	-236.26715281915932	-779.4748580222085	3.811613419796588	0.09951882323770848	0.999093626157689	0.009647083741307766	0.09816932886302246	-229.89934312052156	20.9585943192566	0.9422625981402037
3311000	-1028.099610453223	-787.864025448517	-240.23558500470588	-787.864025448517	4.536606933490754	0.1305291837288979	1.0222771289447254	0.01787345603375246	0.13153408955774393	-233.87644413917545	17.126195278048463	0.5488907010035042
3312000	-1007.5325168706029	-769.9823625207101	-237.55015434989275	-769.9823625207101	3.9731043775264934	0.31279700215991707	0.990413697667447	0.08042224847661802	0.2835281809781502	-230.25748575417757	17.853396572002517	0.9267367684360766
3313000	-1031.3928496595975	-784.7931198878488	-246.59972977174874	-784.7931198878488	4.217623619163861	0.058146304130300204	0.9881718214891071	0.0028361286394046293	0.05350159953040128	-240.2906270182494	28.40732672132272	0.7255111241811691
3314000	-1018.4579626166387	-781.9722275327332	-236.48573508390547	-781.9722275327332	3.950474727253421	0.04406616760881599	0.9951229408067727	0.0017884213486300976	0.042482748134663295	-230.53195806923927	23.520785858597176	0.6628986050187423
3315000	-1012.8666100377108	-772.6266344961516	-240.23997554155915	-772.6266344961516	4.337669711564974	0.033434638318793015	1.00080242163687	0.0012507926290292403	0.035307734678876136	-234.4645130860807	22.887863616481003	0.7831880299268884
3316000	-1019.9460373798679	-780.2169276361186	-239.72910974374935	-780.2169276361186	4.599991795469901	0.03491883760708749	0.997858589510253	0.0014010143197638197	0.03745967285958132	-234.09245175430266	19.50669388336987	0.6960359952664773
3317000	-1016.2132113386873	-779.779834469032	-236.43337686965523	-779.779834469032	4.187674886229789	0.023474242112895838	1.0012369767483256	5.210698225719568E-4	0.02283690347510742	-231.30782856796262	14.546471524773121	0.5456725590776151
3318000	-1012.110184018599	-776.7616494214177	-235.34853459718138	-776.7616494214177	4.180737832683618	0.013047072891205795	1.001720781194007	1.7911863842119064E-4	0.01335143089162734	-230.42481852695943	16.003050358419674	0.5595365909441217
3319000	-1019.670511339529	-783.8109154936456	-235.85959584588338	-783.8109154936456	4.553402782943508	0.004574434638946171	0.999981208319132	2.159470733396992E-5	0.004645032455325896	-231.4878019941952	15.312969681426887	0.46371259638502244
3320000	-1013.933596505426	-776.714299104297	-237.21929740112898	-776.714299104297	4.364134313938511	0.1865363471638568	1.0331568109472864	0.03146204059374451	0.17466871572397208	-230.50254855551532	17.931516833706524	0.5681401641117416
3321000	-1007.5395010513538	-769.7383820552535	-237.8011189961003	-769.7383820552535	4.134481265470603	0.061116511743985046	0.9980956809649223	0.0031114669129185713	0.055449168237471654	-231.7426368831464	21.397483115952475	0.7881011778378065
3322000	-1011.6972685146977	-775.6782232253842	-236.01904528931354	-775.6782232253842	4.122840579356154	0.030342245269375612	0.999860082399707	0.0010714725114556172	0.03272865551190791	-230.41360607562586	20.29449853778912	0.875708879499783
3323000	-1024.2387468111601	-786.4368685231789	-237.80187828798137	-786.4368685231789	4.452565201920927	0.018230213047751943	1.0065236581569537	3.526063389750765E-4	0.018749559486933593	-232.22209191979636	25.987099137648176	0.6720887302773708
3324000	-1019.9112392268735	-776.4741880858464	-243.4370511410271	-776.4741880858464	4.703118288373251	0.04708011240220888	1.0140471186423337	0.0026396931892197803	0.051045397331035754	-237.76509433318253	16.993233603437723	0.813266792814665
3325000	-1026.6214310489283	-782.882885746377	-243.7385453025514	-782.882885746377	4.242879737111527	0.11888186793937615	0.9766564841624209	0.014889758590746401	0.12257898352405906	-237.01621981171024	26.249205363308143	0.8463362249835876
3326000	-1015.8473870372591	-769.4582676823258	-246.38911935493337	-769.4582676823258	4.700608830598839	0.23780962301882194	0.9713433756757772	0.05262358757591309	0.23188768611288518	-239.06067060355633	25.56568841755802	0.9041553630623086
3327000	-1010.2864540043523	-767.8983141076754	-242.3881398966769	-767.8983141076754	4.480212379161903	0.19000284522634778	0.9633548090954659	0.03701186227625082	0.19397252027549633	-235.6868402129694	17.363494873865097	0.543162303021843
3328000	-1007.0652831384658	-769.3134391865334	-237.75184395193241	-769.3134391865334	4.884209115087885	0.19517373889195366	0.9405785048148053	0.03770875728691865	0.20192797594826717	-230.80779921009827	21.40388073113395	0.7777393081548454
3329000	-1018.8903226319977	-777.2233823099267	-241.66694032207099	-777.2233823099267	4.268151282870945	0.16424071185438538	0.9837885564587316	0.026769470370730155	0.16647691104660156	-234.7122728495562	25.355965835072254	0.827595055413195
3330000	-1016.0064708308695	-781.9526990274514	-234.05377180341804	-781.9526990274514	3.719169241928611	0.020982266743629095	0.9990124577838889	4.434172149946701E-4	0.021110431643204114	-228.74839601545975	18.289091088120678	0.8239868521381856
3331000	-1004.1500132199186	-770.1523478324613	-233.99766538745735	-770.1523478324613	4.099611577903398	0.012341069074244771	0.9994040696384088	1.5487882507497547E-4	0.012452649710737868	-228.69742685189019	23.687475154278257	0.9223205491804917
3332000	-1006.7295088292578	-771.8582123020245	-234.8712965272333	-771.8582123020245	4.27403510714738	0.03363595155183841	1.0008503175901322	0.0013251611635800805	0.03642912286457426	-229.2531348413189	19.53855173490152	0.7102901581199594
3333000	-1019.847408878787	-782.9896550265983	-236.85775385218872	-782.9896550265983	3.5363861309477675	0.048817018792499854	0.9923354323777455	0.002832571910936253	0.053304080920101415	-231.1181040453174	17.799999087869864	0.8157918482254207
3334000	-1028.1302768204448	-784.0800181392524	-244.05025868119245	-784.0800181392524	4.386460193887306	1.512872939171473E-4	0.9999887090571702	2.8397320136325326E-8	1.685173287322842E-4	-240.73346618453658	25.622999611149165	0.8112671887558921
3335000	-1049.4482285638483	-798.6411190260598	-250.8071095377884	-798.6411190260598	4.440712501765899	0.001817738668774736	0.9997896281905517	3.713810929386213E-6	0.0019273151138461935	-246.15800213574582	30.683591621979673	0.9058870610489825
3336000	-1029.0449574998934	-792.8399409287437	-236.20501657114974	-792.8399409287437	4.392173050569254	0.022946391284006662	1.0002007847863146	4.611092802199079E-4	0.021487562092173663	-230.86843586791363	18.16389286014519	0.5701787681628145
3337000	-1000.304707092313	-768.356932129121	-231.94777496319207	-768.356932129121	3.599569636219075	0.061006739532536665	0.9990132023564664	0.003865682211304949	0.06207451359442128	-226.2934260775497	14.39904344546798	0.5760610503551303
3338000	-998.0174167036046	-765.1837007466954	-232.8337159569091	-765.1837007466954	4.0462508381930675	0.017990658230937005	1.0008566416017484	3.5824190326864757E-4	0.01889639617819727	-227.61374203132598	18.24700359455099	0.687567674418485
3339000	-1006.5769153024995	-768.4623754329509	-238.1145398695486	-768.4623754329509	4.29382721705891	0.030981703388790784	1.001565407127968	0.0010978046458387323	0.03307398941996224	-232.45384051021225	21.379665116892298	0.6268240706150482
3340000	-1015.0530399656908	-771.4100785365728	-243.64296142911806	-771.4100785365728	4.708445053058276	0.009904509200674429	1.000070092363044	1.1230460474187257E-4	0.010600882767372453	-238.65421827799491	19.52721870165335	0.5933076095509188
3341000	-1012.585483888351	-777.0286605884684	-235.5568232998826	-777.0286605884684	3.8084306701658677	0.014569757404839232	1.0030165335373755	2.105594225715225E-4	0.014501738725696128	-230.49099490022132	17.3548401792295	0.750259536368341
3342000	-1015.2027839010697	-780.9169344040084	-234.28584949706126	-780.9169344040084	4.205843725595197	0.0012521942969414988	0.9998175405431399	1.6427458345677147E-6	0.0012816831549752406	-230.17036980513436	21.52808099097654	0.7159134346219508
3343000	-1021.9513230204593	-780.1955080572005	-241.75581496325879	-780.1955080572005	4.967249129248906	0.14684190559973695	0.9879312572111565	0.023206485954110897	0.15262349838227965	-235.021540514546	22.516347893892874	0.6891928530006224
3344000	-1014.6464228279957	-778.3576945760399	-236.28872825195583	-778.3576945760399	4.562912301271494	0.16773415212641135	0.9986958766764451	0.026574342506126704	0.16150985463701253	-229.74399622240583	16.539629219081608	0.7809806875627083
3345000	-1022.4881392742122	-779.2533074410976	-243.23483183311467	-779.2533074410976	4.242925477677772	0.1374612887208574	1.0019892997844175	0.016913608570142093	0.13018206545255315	-236.45344484803633	24.86536496082412	0.7762072149761117
3346000	-1019.1225130313208	-779.6349035033085	-239.48760952801234	-779.6349035033085	4.182459795896837	0.08312935460403943	1.0056737709212946	0.006587866741785563	0.08114200446268179	-233.2753738471178	20.495412161539306	0.7131644701144787
3347000	-1012.7481989849676	-777.0905872066613	-235.65761177830632	-777.0905872066613	4.072489668099104	0.4468296094470358	1.0369982581157493	0.26553720936534764	0.4920760155364186	-227.89547374425084	17.22146038648373	0.6306288347027513
3348000	-1016.3634419166597	-773.7662943661927	-242.5971475504669	-773.7662943661927	4.455211024893081	0.46301009803250354	0.9704775655268181	0.2901665880574506	0.5130398249686943	-234.5403829672479	21.813714864115774	0.615230217464472
3349000	-1018.4090169965309	-780.7046648886202	-237.70435210791075	-780.7046648886202	3.6528151287696047	0.36727323865057976	1.0336241109430155	0.2029189937266204	0.4325231898138239	-229.88662680009253	24.23316060327157	1.0177730253268418
3350000	-1026.9294514718272	-789.0406556572398	-237.8887958145875	-789.0406556572398	3.672222091823497	0.15127080901834533	1.0307318105933703	0.03221824006339007	0.17815982476484263	-231.06109156088954	23.83237477351446	1.0376081203209802
3351000	-1017.9098635629305	-782.0110191073446	-235.89884445558587	-782.0110191073446	3.8140956469570693	0.09838439668751858	1.0105736828147533	0.011489674450273142	0.10641471847588216	-229.5445810950311	20.832163955176295	0.9653833966416623
3352000	-1033.49480550572	-793.7507387074095	-239.7440667983105	-793.7507387074095	3.7411745100176237	0.17814310911875333	0.9651755948855855	0.03237715056836134	0.18109442747163765	-232.61436057547172	27.923839805371067	0.9737129548388552
3353000	-1035.9358141876592	-787.9229716873457	-248.01284250031335	-787.9229716873457	4.232169514313448	0.1239209013920147	1.004138862569233	0.014951719322067639	0.12239586387602339	-241.10384736971227	30.598435471005292	0.8785469241220828
3354000	-1023.5159443131396	-785.5390952403826	-237.97684907275695	-785.5390952403826	3.779873057469856	0.084507726825038	0.9939555714764924	0.007686039010115654	0.08760416082914757	-231.53277315649098	25.294082858646508	1.0290865964776084
3355000	-1022.1827551272921	-789.5233477648625	-232.65940736242962	-789.5233477648625	4.040888434351471	0.0799376474753399	1.002116704452502	0.00558177289911855	0.07425694255525024	-226.34554706532768	23.14036594002833	0.9167034276308633
3356000	-1023.3380523845599	-779.8545364497097	-243.4835159348502	-779.8545364497097	4.794761162953357	0.06485944500315075	0.996721041786379	0.003619878484496866	0.06000722786938399	-237.52322196826424	18.85687713025047	0.5130270347697073
3357000	-1020.5516735870593	-791.5195590458616	-229.03211454119776	-791.5195590458616	4.143740703684595	0.09205482496870042	0.9975942383474766	0.00843020673447901	0.09104387867864659	-223.013065841205	15.70077446000303	0.8046005230285052
3358000	-1024.383449649173	-795.2251441676619	-229.15830548151092	-795.2251441676619	3.815041217403894	0.15216518097053933	1.0103197353218583	0.02083756113557891	0.14397155371998036	-222.81139884899716	14.811316241285702	0.724452569607432
3359000	-1017.5880262117373	-778.3816718686955	-239.2063543430417	-778.3816718686955	4.535329630410895	0.05271474545990287	0.9995795948764574	0.0025013270621857095	0.050207996239821535	-233.17174696673428	22.875339616704462	0.7704826848353646
3360000	-1013.0817442022876	-780.8275412741125	-232.25420292817512	-780.8275412741125	4.231436972913853	0.05886643622620198	1.0046426724773463	0.0037175735430367163	0.06090194067901628	-226.53717838432203	15.610695780294146	0.6966510544595528
3361000	-1003.8429303842124	-779.5383895021877	-224.3045408820248	-779.5383895021877	3.457435026165849	0.1916235612423443	0.9908772011712118	0.04969802317835537	0.22005787173621272	-217.6232337701526	16.809314283639086	0.6748677175703709
3362000	-1013.6230810435641	-777.4512632585481	-236.17181778501595	-777.4512632585481	3.809635293273448	0.16872030667572474	0.997208116328494	0.02759337075164683	0.17128414562011643	-229.40237825082738	20.54135742185975	0.8652665059548095
3363000	-1025.5562234165886	-784.5101811675054	-241.04604224908329	-784.5101811675054	4.905735775826855	0.001613275526974773	0.9998515822784573	2.5525377932292235E-6	0.0015978211466040125	-236.96316417600028	18.665964142081027	0.4843699895192149
3364000	-1018.4649390228135	-781.414602836826	-237.0503361859875	-781.414602836826	4.254823721031295	0.05150578441755863	0.9967433445621975	0.002662593882648061	0.051667146486484676	-231.16323571484833	20.010557921211465	0.774779465020942
3365000	-1010.1981660344584	-779.5721736513381	-230.6259923831203	-779.5721736513381	3.701138299781644	0.0504063756350805	1.006753666605316	0.0022181735041693503	0.04709422700120827	-224.88597977014078	17.42684587027892	0.8967512238090053
3366000	-1015.8413336134258	-775.5206839153763	-240.32064969804955	-775.5206839153763	3.962388315057153	0.07499065240309921	0.9901681137842548	0.0044628972411065015	0.06755964514072195	-234.14840471724435	21.163080583383163	0.611860178951058
3367000	-1007.1165536890528	-777.5928773208663	-229.52367636818659	-777.5928773208663	4.375752528472101	7.238356813203124E-4	0.9999369992474704	4.6019977745432236E-7	6.783840475546152E-4	-225.9638742769652	15.860737524970375	0.8251241489658985
3368000	-996.2189706262286	-766.8839314557915	-229.3350391704371	-766.8839314557915	4.057245059573409	0.0010188832045974845	1.000129097662149	1.1299104013343937E-6	0.001062877429815272	-225.6348841899429	15.671971816421413	0.645317004531149
3369000	-999.9396296958753	-770.1226345841054	-229.81699511176987	-770.1226345841054	4.1613268847294815	0.0215780418519961	0.9994725087561663	4.306081494574629E-4	0.02079281962037342	-224.73129905175384	14.631287583192751	0.48665027500652924
