#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" name="populationSizes" spec="beast.core.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:table" spec="beast.evolution.tree.coalescent.TreeIntervals">
#        <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#            <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#            </taxonset>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18	demographic.alltrees.times.19	demographic.alltrees.times.20	demographic.alltrees.times.21	demographic.alltrees.times.22	demographic.alltrees.times.23	demographic.alltrees.times.24	demographic.alltrees.times.25	demographic.alltrees.times.26	demographic.alltrees.times.27	demographic.alltrees.times.28	demographic.alltrees.times.29	demographic.alltrees.times.30	demographic.alltrees.times.31	demographic.alltrees.times.32	demographic.alltrees.times.33	demographic.alltrees.times.34	demographic.alltrees.times.35	demographic.alltrees.times.36	demographic.alltrees.times.37	demographic.alltrees.times.38	demographic.alltrees.times.39	demographic.alltrees.times.40	demographic.alltrees.times.41	demographic.alltrees.times.42	demographic.alltrees.times.43	demographic.alltrees.times.44	demographic.alltrees.times.45	demographic.alltrees.times.46	demographic.alltrees.times.47	demographic.alltrees.times.48	demographic.alltrees.times.49	demographic.alltrees.times.50	demographic.alltrees.times.51	demographic.alltrees.times.52	demographic.alltrees.times.53	demographic.alltrees.times.54	demographic.alltrees.times.55	demographic.alltrees.times.56	demographic.alltrees.times.57	demographic.alltrees.times.58	demographic.alltrees.times.59	demographic.alltrees.times.60	demographic.alltrees.times.61	demographic.alltrees.times.62	demographic.alltrees.times.63	demographic.alltrees.times.64	demographic.alltrees.times.65	demographic.alltrees.times.66	demographic.alltrees.times.67
415000	0:19.208830421398318	0.01677602079460091	0.027056213202915562	0.03366740309168104	0.03897761571994259	0.04098636374450372	0.04479589972995447	0.06146580461068015	0.06389134079428571	0.06877020291034648	0.07135049665228403	0.08382396851610377	0.09599231678232947	0.13799898778619504	0.14025982381352656	0.15398078523275932	0.1619354518705812	0.16913637726166347	0.17279191346441616	0.20133237073704485	0.2080283027929305	0.20992671092520623	0.23121684350831023	0.26327094425048986	0.27190563145106056	0.29345474136595756	0.30123904119390726	0.3054878711581689	0.3130309942209368	0.34337589271356456	0.3507293599502575	0.35253791596506284	0.3955767420516829	0.49588146048551734	0.5097704630185972	0.5557030452357724	0.5614667942032356	0.5666097126527142	0.5742328089044582	0.6223779105218754	0.634177961249794	0.7147415471586954	0.7223981947647883	0.7678808240479889	0.7723800606128409	0.7909731072377612	0.8655552520108656	0.9489545275606809	0.9755477997344595	1.0314489568599523	1.0907861743661302	1.0974909397341053	1.1647564792720324	1.2288099209073569	1.2352560221403721	1.3428501839609503	1.3838125381815418	1.4285137990665548	1.4589357211352982	1.7205801935131948	1.8784149823027683	1.9844695022677752	2.066230005678958	2.340017513265993	2.496989395468081	2.5470333842341617:0.502328994103574	2.576139645094919	3.1738256214464315	3.4709562736271073
420000	0:14.505890297599594	0.005771063722331278	0.011234785212378869	0.02321109135281062	0.04736567602649381	0.05333766249545782	0.07017994878770263	0.07447033211070654	0.08281678592051024	0.09874216775479172	0.11476367277430305	0.11656720966300113	0.11926065510353899	0.12412783011896512	0.1299278669253735	0.13560787203389188	0.1452943001738788	0.14621444603430128	0.1654255410403466	0.18398350793865492	0.1912215773685585	0.19124570012250933	0.21951521557242987	0.22018450624295857	0.22840128817763472	0.2409718659272899	0.26218367192480535	0.28931702030511	0.3164620944275862	0.31898318872422887	0.32171320796670966	0.32353176506068754	0.32427591734834743	0.34439165677839195	0.37239703355369	0.37262591401321515	0.44375911964193326	0.4544923678708116	0.4587753893062987	0.4829139337155657	0.497714483330176	0.5072081057649995	0.5553140582753778	0.5664776988742065	0.6012908478216625	0.6366035930597882	0.7505345586329759	0.7686807667738524	0.80085626761663	0.8477403813409254	0.866985400466581	0.9487184039141775	1.000967549991551	1.120868800552598:5.507412900967267	1.2062900082413919	1.2772411833350206	1.3296807899891154	1.5110628650630877	1.5355032051547979	1.7400034507916573	1.913911858066478	2.0515763044606663	2.156725486749114	2.1868202708778277	2.5281020145102078:2.300895016084999	2.9301410806842454	2.9844963781328473	3.5027137533639094	3.860442766382491
425000	0:16.93608906345301	0.010125954233471117	0.028129948995060067	0.03718490751788196	0.06816779776201094	0.07304143693071354	0.07462819432839263	0.09279782932864372	0.10620923197087548	0.11733660611699356	0.13892886789271944	0.1478711941627009	0.14882247516175068	0.15115123210026288	0.156401038495295	0.17783292007654425	0.1802345964811639	0.18590584768096957	0.18600943190159228	0.2101710462791323	0.2107608330482009	0.22077428770230723	0.22184978293353502	0.2235293388400002	0.2560328776858905	0.29497019944722863	0.3100342467158452	0.31943135407822304	0.3347208325681572	0.3442076343894816	0.35006564770320525	0.4087841663015676	0.43672296847981	0.43689288866501413	0.44853652663077825	0.4808328354670438	0.49455065917983576	0.5248316453400025	0.5612081082173681	0.5971386362885027	0.6049407827337654	0.6255665872530922	0.68891205647087	0.7058602808045207	0.7064853135511024	0.712433417742763	0.8372094633112003	0.8563657580662523	0.9161153893978016	0.9179034165871756	0.9386988603926123	0.9392913303608542	1.0765617471954483	1.0936415566570967	1.1440231781772985	1.1541618399220568	1.250490274199509	1.4504283048023818	1.5834873752839393	1.775879842796161	1.8379334070614899	1.8381790268234013	2.3200169784318803	2.3725381800647503	2.417743316045241	2.6823762036337273	2.940269793289335:0.257586115299628	3.059216885885979	3.7405950286838756
430000	0:14.68366007396707	0.011910939990441417	0.013491271213464402	0.015579342756335424	0.02622613937323152	0.041774481709474155	0.055003541359081094:16.250734172580373	0.06092980019840451	0.06380238154700324	0.06782378285324	0.08102945901813659	0.08325629137774299	0.08329175669638918	0.08413545453692409	0.1109785748177388	0.11520927054692949	0.11637781216945835	0.11656356089092636	0.12587894822151477	0.1350417209015769	0.14747331704952055	0.23835604241007174	0.27235176721011706	0.27304592143267886	0.2858771395846409	0.29862590446759824	0.30660639401607936	0.3297724686574192	0.3524062889162444	0.35299808082817224	0.36327592292697564	0.36776602866562635	0.413143872619171	0.4267754081764284	0.43542342563215886	0.4849033359902075	0.5021580508110006	0.5057481772509413	0.5961923078734739	0.6096801186212469	0.6311866812278187	0.6872931454762863	0.7250252648625168	0.8442772860289531	0.8493407596733067	0.8553007509412002	0.929169530962763	0.9422897101161805	0.9521477211422638	0.9707684484329868	1.0211154601331498	1.1469086010211162	1.1801761135302598	1.2477093920415734	1.3502584860542992	1.5396368142256764	1.547774839253286	1.6274109039509306	1.894697242238665	2.323372888234116:6.851385161661676	2.4695260413019224	2.5402089044012204	2.8261679618334177	2.8364427384336284	2.981140201549386	3.031483351020516	3.040477992327543:0.6305284869324606	3.4047740803732687	4.530914206680296
435000	0:19.5249380092728	0.004121435033493422	0.007926323855171918	0.03524002049782389	0.046495898360294635	0.04692595866954777	0.04907362290349637	0.05530788505117921	0.06275536247248693	0.09078400278225157	0.09412703676903011	0.10024499807807205	0.10089138146885915	0.10147736829886345	0.10852359968098044	0.11273632300042472	0.11302531409800248	0.11997024042356375	0.12202682334347398	0.15835802444321032	0.1624682420161094	0.2036023526009431	0.22015309288107313	0.23382206180813736	0.24571523246517163	0.2783746547141171	0.31242263177330765	0.3216714888123904	0.3370136980816374	0.342628322352117	0.36524035651715875	0.3772587773702642	0.38938238796353697	0.4047370616294613	0.41270412773873566	0.455167230057664	0.48963259425011857	0.49379073605797935	0.5282973746123124	0.555062397130927	0.5675084278736657	0.5888400634886125	0.6288079555701904	0.6544245311985413	0.8185601781459907	0.8742206512607411	0.9091271151767252	0.9585555369195654	0.9731947587943286	1.0316176439475395	1.0341554241218067	1.075689043007535	1.1246349295376517	1.3291527405992751	1.34919019469131	1.456475547434325	1.4814651938431551	1.8590911063708573	1.9665248578320205	2.0122086092023914	2.252156011448945	2.7437469995829544	2.8530653994679342	3.199905857332161	3.678705733851796	3.747432707465426	3.907444196970802:1.0464347111767114	4.054573292204798	4.194639777869348
440000	0:15.454025764450957	0.0020600211189778913	0.006791913748455072	0.04318090258432713	0.052380829709144	0.05780695056082478	0.06242808697204379	0.06995992489109805	0.07602222143355743	0.08696938519614389	0.08970036140799671	0.09229336394793393	0.10338578507284159	0.12100998864546617	0.1211306610685496	0.13576089127980334	0.1595146401912089	0.16483950258687163	0.16740744983330183	0.16986279796491338	0.18415046335548507	0.18676436292582127	0.18984276198536254	0.2061898217875974	0.2220333190737237	0.22821911658383204	0.23494478147046075	0.27185382063596936	0.28189465496488864	0.29087037548690553	0.3056592224725396	0.33171127716616117	0.33787198072734015	0.34697694070422885	0.3598387192000325	0.38733320733542786	0.39114296446816305	0.4355252922082405	0.448150465408583	0.49399625047296747	0.49431576225789925	0.5010225173004557	0.5291502166455512	0.5889956348127248	0.5897351141814016	0.648580754006508	0.6714514990660473	0.7403410874674928	0.8107094863180211	0.8465650766022066	0.9546391321975378	0.9853761655716159	1.0782204963189281	1.3720719624400228	1.3866798719212234	1.5180720560035807	1.878913163713656	1.9229713092223069	1.9457416752309875	2.137406649829922	2.2447425947204627	2.625705407038785	2.866312096879119	3.3951939213543803	3.5059417282172167	3.9177212076744596	3.9328650914099375:1.2869251309494893	4.709281735371324	5.333176632980899
445000	0:17.74253696568858	0.04039291959830879	0.0452388819278349	0.0522895635724233	0.06298081018086449	0.0716501958053923	0.07841248731425336	0.08175403806091296	0.09999529995692621	0.10188098853349689	0.11889308667355264	0.12669709513793123	0.15187416519663502	0.15359529987486306	0.15989824417367632	0.17805101226786502	0.18074630460256247	0.1832584922912774	0.18709352885731312	0.20693598226446278	0.2225143583330897	0.233127915442504	0.23914929871470797	0.2393269369828276	0.2411065873375647	0.25367662892853216	0.25453654645797663	0.320765247882547	0.34149525748461673	0.3442819047346165	0.3597856999005743	0.3613315972001808	0.3878547878665815	0.4046825249125731	0.41138040233452255	0.4226754200774027	0.42799214696336413	0.43687170690508753	0.44636866356101845	0.4480404982511589	0.4963051962442723	0.519922589484239	0.5349391433835574	0.619654669508509	0.6384486812216987	0.648301168139003	0.6929682763562485	0.7180362505052522	0.7195724501490723	0.7756655697662966	0.8794692139249595	1.0081080641557565	1.0940879995794117	1.2702568006647754	1.295619886266035	1.3748854338576542	1.4155632014198138	1.505564641882186	1.7343703402245072	1.759892889802801	1.9247463670600977	2.27730712712907	2.677745147680839	2.7247469948395078	2.9570799636448046	3.1415753873170105	3.4166377796510083:0.8436155098815776	3.629264508292988	4.468683207549616
450000	0:16.636961063762012	0.0019440642312340433	0.001990421279225964	0.01126448645172017	0.01653843483697779	0.020602506034692394	0.04459672152040035	0.05003577924284016	0.052801034953317394	0.06299223283548085	0.06746966010365324	0.06858076462361846	0.07223454464183589	0.08678202789745951	0.09555469367352669	0.10577103183554855	0.1177883623544503	0.1385277203827465	0.16376051541969236	0.19348191698830322	0.20109037788432463	0.21119393502635933	0.22143219481320708	0.22646640850812283	0.2743672622418454	0.2862684459375611	0.3301013640447573	0.3428650688298226	0.3611651151118171	0.3763992740596039	0.38230271200059246	0.40249468651452064	0.4058720026885513	0.4092835531475009	0.4333245527646383	0.46499510746730227	0.4769583432523338	0.4778316490905299	0.509301556488844	0.550134818538499	0.5564341200092725	0.5848602125564841	0.598163463841238	0.6017575228256362	0.6734170233418945	0.7165735815941314	0.7424264105257897	0.7889115115330672	0.8480994098474985	0.8839573205988501	1.031087265315808	1.092974948459282	1.1052426826144002	1.1831128983509553	1.215148981082835	1.365208072922271	1.3766179012389348	1.610054888984214	1.6655863489878304	1.8274302548532817	1.9313415003978287	1.9455152037282812	2.3970790262942967	2.537973129456244	2.616200005300985	2.954695745616012	2.9916348036155322:0.6154823418338771	3.344913450750434	4.02872713326836
455000	0:13.34827716735666	0.0024660540552950577	0.01267257138033967	0.0301911785049016	0.030286524259856472	0.03029588746081694	0.05669563168385718	0.05697064579138631	0.06349556578020918	0.0699635115293821	0.07830431771107292	0.0805677520562369	0.08827466032517944	0.0899752561881555	0.09520769832089784	0.099468930179994	0.10100432864272806	0.10504318665817064	0.12568155804077993	0.13642020635594077	0.1432933617173082	0.15239464986009105	0.16630469543301432	0.16661661966923252	0.18437136440981172	0.1961881770811209	0.25672611928842	0.2731547625040314	0.2779179089172447	0.28366212207823605	0.323736663886533	0.3397393044373271	0.3511396580955555	0.3965395743633232	0.4493190452591456	0.4749151329427516	0.5046308309282229	0.5585987061378007	0.5843393418995192	0.5945501706235409	0.6075156714348571	0.6576579208386749	0.6606702138806478	0.6758508938360906	0.7020470865023751	0.7383176870729419	0.7835120770669325	0.7953371637925186	0.9491474090292022	1.0093905963388046	1.0173776547256916	1.0547847490115951	1.069202255771011	1.1505696847957627	1.203216193053018	1.497938145775549	1.5222988249950244	1.5769249955701887	1.7345794315912055	1.8436039131196642	1.9272975006003918	2.172394760096796	2.333390743427869	2.3438406129686884	2.525415506769843	2.8105112225914923	2.8682637232723196:1.1051733536604582	3.084332755103902	3.887882939774449
460000	0:37.97853418173763	0.030288728194985227	0.04722440817795789	0.05687147488032509	0.05728337929335113:14.720865365658925	0.08009211771492825	0.09663893995072094	0.09814114329181564	0.1005977130558376	0.1007266271154208	0.11821651014315349	0.12368401952432251	0.12786806152917832	0.13472833832745212	0.13906225087199298	0.14580519988814974	0.16890788820714933	0.17977128723925997	0.18232380096366615	0.1832293157429672	0.19012585938125337	0.2135085309410824	0.22062736545748937	0.22064571546098116	0.2237512353435541	0.23223517409240124	0.23290847852395885	0.248330706734866	0.25873118546607987	0.2629177402198727	0.34096177920033954	0.34669924129464463	0.3533827520724304	0.3601659794805528	0.3609078690318486	0.36520419723376946	0.3667169304885029	0.49954108033671757	0.5148251870090872	0.5267819685630742	0.5275139470427261	0.6148952630530428	0.6299543937500708	0.6678925734013772	0.6903709985105342	0.7516382502136199	0.7703270055569962	0.8005688195409306	0.8571048555624611	0.9230485841541548	0.9366359682813032	1.0479013651999407	1.0801671207801282	1.157420353612699	1.2462200777784422	1.2782023975170291	1.3155195179791725	1.4007974055514865	1.569367674076037	1.5895671845283907	1.7089042494234283	1.9118931411960358	2.0321286943758907	2.229388096221894	2.4188023533123686	2.623170353549251	3.041799906845207:0.6397909339975888	3.2558974335514437	3.6338745239983896
465000	0:15.391501136485429	0.013977552284753893	0.018329734204938414	0.018758275557914556	0.03859063281669833	0.04972944300676521	0.0534932617246195	0.05600189624976872	0.11377746878754891	0.1176098893802875	0.1205002481091329	0.12611997815183815	0.14842177151790595	0.15201926304500668	0.1666464299108275	0.1952696298167522	0.19673735847957213	0.19803537190636142	0.19988598430547025	0.22089415098965837	0.2251601029140692	0.2597954082716874	0.26547396739905593	0.27235778558468604	0.3420269748359783	0.35554794309254617	0.3739403721159814	0.37441947732732767	0.42348099947452683	0.4433514511111154	0.4478232028554146	0.4884164833334662	0.5005178519545777	0.5132390864797515	0.5156032231975937	0.5191488695714306	0.5757266390661768	0.5807045239168018	0.5982070658449067	0.609366439607229	0.6250158656660685	0.6480530052946829	0.6756688367787648	0.7381312720583542	0.7574254970838797	0.7616406064570946	0.9672114641226645	0.970192210443832	1.04597812445529	1.0879762433145825	1.1085711359241963	1.307234036963728	1.3197485205606503	1.6058773224094975	1.609076652496722	1.7740664971317461	1.894804869516837	1.9784997582964094	2.0792685379412554	2.111091191014024	2.1113439671660372	2.1494940340672177	2.322533317097145	2.6375610135074616	3.3193943160864876	3.561748541446009	3.9872754145196225:0.4585472894355603	4.048590632264894	4.208118439145746
470000	0:10.967520214654975	0.007159247728367916	0.014722874396649608	0.01944256312400702	0.023410269383865867	0.028258299611092223	0.0355379958999311	0.03660437958162824	0.04513611577629155	0.05353546670098475	0.07280287006585746	0.07369115902737426	0.07394208735931086	0.08818795751812657	0.09561976144977469	0.09730359145837873	0.09966430866626874	0.10181901300420128	0.10514477620149237	0.12952378797225136	0.14092305612669237	0.16178660441314782	0.16623085220673586	0.20054294772365272	0.2009812665568995	0.20621188913715147	0.20794348553674394	0.21207036080024222	0.22635001206866	0.2333661132342304	0.2507645987185069	0.3122085885333162	0.31414073649507035	0.3242891523008499	0.3661358384776567	0.38928872049622454	0.39534170233656735	0.42686209031010375	0.4418244656818072	0.49457585659440817	0.49571050269470207	0.49865349529864517	0.5214381395359721	0.5656654273427889	0.5916227293477841	0.5969007042337598	0.6145049043469493	0.64039269268775	0.6739999421843872	0.7335067385278083	0.921164272767976	1.009551498825434	1.0817120433727991	1.0976677864172855	1.167287849688205	1.223072517558995	1.22490322312371	1.3215497053982614	1.5377627062358215	1.6606833488645545	1.7740969438196708	1.8630236105693854	2.0336076023295018	2.4204938727682097	2.5031099481179018	2.866886297553753	3.324404900013155:0.40942189061533457	3.481888855531665	3.788936800287592
475000	0:12.562212609032075	0.010561018174460953	0.016129388599804312	0.017600665997510433	0.029815815128457726	0.050067003543879725	0.06220459983681293	0.0698160131882255	0.08282278179081404	0.08288996971333312	0.08490124341759545	0.08976638352824044	0.11335337782390165	0.11482534017057158	0.12142638404941847	0.13290269786709252	0.13738719940037933	0.14234279775244016	0.1548756455803873	0.1651434859618722	0.16678397801855277	0.19508995292675857	0.2029921952224099	0.20709615166876186	0.306824365755624	0.3182096361484374	0.3259725242474058	0.32769097399023167	0.34079493682972894	0.35172138903486955	0.35395361817849097	0.35767364500477455	0.377779609125465	0.40376578356212556	0.40511033870397595	0.4088121834775488	0.43091925227542227	0.43812042313154353	0.4983059191657714	0.5282820983203087	0.5458939278749264	0.6047832559693614	0.6054029192655543	0.6060723869805204	0.6607820375532103	0.7576374352349269	0.7675403822646142	0.827291871189278	0.8665813181900172	0.8740306615225568	0.910117219219295	0.9111640382050691	1.0753383401001344	1.102079950512647	1.1411864304045667	1.3792419021779567	1.3988092744591987	1.4130382688257421	1.4952241640072788	1.901303443730784	2.15082964288033	2.1532975115250106	2.2494102672858474	2.3690716662392544	2.761851923765598	3.0531733109631642	3.461749190110894:1.584301440091443	3.6697953115124937	4.446723512246489
480000	0:13.528386481649777	0.004706957342545036	0.02169601090189249	0.03389921561087584	0.041066609437783515	0.045378107034064814	0.06792072506641358	0.08092102641722153	0.08539146425092875	0.09492651577964656	0.11118264400463343	0.12156770156244791	0.12336968485243505	0.1342429814969405	0.13998137091741628	0.14499845272963363	0.17885125085673523	0.20024659284386745	0.20993513460010993	0.21461107762553117	0.22460033646244534	0.2411595065271547	0.24452745046196286	0.24463807862794287	0.25381758977393354	0.2609068123697621	0.27926912838179063	0.2906687365015512	0.29451376803154966	0.295481198357864	0.2987118131172367	0.31060442024916596	0.33426857541373434	0.3837318032986969	0.3907991638189315	0.4210949096680971	0.4995916703183468	0.5007557713626628	0.5487770234462697	0.5603325907700966	0.578395430669542	0.6167564137525559	0.6398515241950833	0.6770852435791491	0.739766013857822	0.7509378181021641	0.7694090971384879	0.8944153567240053	0.9005934370490438	0.9510298433538326	0.9663054214904961	1.0142241253596005	1.0864761283020667	1.166219662631377	1.240090399296491	1.2421188797329068	1.3248716174875341	1.4820283229925415	1.496421956943627	1.6026016430193812	1.7661696417124721	1.8077284061646317	2.0682055314828234	2.1518966127738373	2.153168333390667	2.2951147104113154	2.401257852645808:2.053782182072542	2.9960173046389103	3.161445513262525
485000	0:17.024944524866203	0.01413496990883377	0.017758613720292665	0.01808708022766531	0.02544046979559009	0.027275838076214885	0.030609111014395538	0.047148738811743654	0.06110314670106421	0.06562779647989757	0.07888282719653882	0.08934894705853812	0.09460959631726272	0.10347944010968735	0.10605657904259114	0.11370912958358362	0.11515105032737838	0.12337719341394536	0.12463051632748456	0.1294835732732142	0.13251363819502365	0.13269965035840886	0.14257324603410115	0.16174279204528702	0.21988619455401062	0.22584445234473413	0.23157794264742168	0.239295464033071	0.28829192964544814	0.29983298030332234	0.31334663877432184	0.343334781504361	0.3532114693871535	0.38227606610062664	0.3829777875881623	0.4435241649176769	0.44758911440767557	0.5507903246799453	0.5752380317288556	0.5772728169793321	0.626690946092049	0.6582471943267895	0.6752287567632776	0.7428599901570435	0.7494104551043727	0.7916403767459645	0.8104162261923797	0.8109948648784288	0.8163684420241483	0.9661669567607211	0.9749696035887075	1.0920078178876897	1.1102154935530038	1.1188532291765132	1.3617347466430882	1.411210715346211	1.5116433261988493	1.5500860157465473	1.5597756787680275	1.7892196089673893	1.923857427080516	2.090669554657663	2.1950334675908985	2.346211974642706	2.3773903849499143	2.652026571926533	2.708154232869133:1.5908315471865082	3.072496743834585	3.1604452928327116
490000	0:10.463432251054043	0.003429367100703694	0.003456300340883523	0.010735567761435966	0.022205331792973095	0.028116693840003735	0.06894247697475753	0.07003508230296167	0.07082826826952024	0.07915768694762935	0.08526695209347218	0.08685958795547626	0.08730864490967452:17.8095718188311	0.10239676377357908	0.1296883335420892	0.1325885231214852	0.19454800080064635	0.2060182054155106	0.20978039070341906	0.21448887998990648	0.2210328933011293	0.24990041486460832	0.25266840851632716	0.25553234910435035	0.27445075348961034	0.2767562306164488	0.30764116095333865	0.30780018096544776	0.315332962906309	0.3202654547401837	0.32632095375508263	0.32926293187266187	0.37044366974244375	0.4001664857714007	0.4237812801101384	0.44432418007401014	0.4475055823484568	0.5018243750041482	0.6511886518465264	0.6594466642732202	0.6836908991929812	0.696991125161482	0.7110788687987097	0.7532904199002178	0.7899313283773942	0.8116989120937537	0.8241936240053919	0.8381587752169949	0.8811842703522297	0.9463280108402702	0.9672163169214752	1.0542531420889414	1.0789914767489088	1.1376459746510035	1.140951265490384	1.5759198109363104	1.6868270569641715	1.7094813554259294	1.8827299570696718	1.946736604040764	2.274070935391742	2.40548730615917	3.006364193627847	3.0627510809612897	3.170190557443313	3.340251151160939	3.574140208063039	4.356003994710511	4.4987633554919:6.224704946008144E-4
495000	0:13.574774954677013	0.0014279932450911006	0.015448215949338609	0.029387097859657485	0.05223813541888952	0.05421775913058822	0.06195963699316339	0.06424484392655654	0.08752464541809168	0.09100096105379404	0.11970154577279879	0.12039409136932602	0.1206221456472194	0.12432858280855431	0.12808540271714028	0.14174175920027515	0.14675369788619516	0.17132169914360323	0.1791458951649995	0.18553943572499335	0.18661453666688382	0.2205805676627801	0.224903573065527	0.22720228009883758	0.23573464110913783	0.2585525558971826	0.28553905343166275	0.30596464365135795	0.30905735256494926	0.34768927792497245	0.35666352966018283	0.37735879697343616	0.3865213500863102	0.3999804762688434	0.4036288781116319	0.4151143640554205	0.4203024873156072	0.431469434190192	0.4993070810477031	0.6093685838612783	0.648717653972048	0.6562920812222235	0.6733899563102596	0.716878339042221	0.7350585818706206	0.7482891457768758	0.7841054698576265	0.8274468467492172	0.8522421911183371	0.9725463977567899	1.0107812073090936	1.0333637593025682	1.1336658968093138	1.1630034397468456	1.2225869960138838	1.5882565964577484	1.6539008945635518	1.7581268208019982	1.8346686458260795	1.9559625865844694	2.1792987795315133	2.3168888061457165	2.6247208025020763	2.848932759170182	2.852364565673387	3.2785422366962464	3.9183234867717394	3.9837898748788394	4.173623304143751:0.001328158660888167
500000	0:16.37411433812175	0.0036712282635407495	0.004366581075207979	0.004406723531271794	0.006845623083226848	0.04489158279162356	0.0692743993753615	0.07622350941970711	0.08029008092586609	0.08265780669786893	0.09822377908859697	0.1006694963565757	0.11011579527898292	0.11129379023015314	0.11188045873640899	0.13482799429912273	0.14043981525380364	0.17739586237252217	0.1938899123260645	0.1995668057009816	0.2018612265395462	0.25187520902875526	0.26888069309767565	0.27052686631844564	0.30194184638217975	0.31732943878194975	0.32574201912673667	0.3321534243158474	0.3491118949255643	0.3635544482279075	0.4004570160026113	0.40150575156028173	0.41102190014254764	0.47000614302483557	0.4751983318026263	0.4839728403940555	0.5145152093404859	0.5429969620668311	0.5664490046024577	0.5744571701159698	0.5803116960717725	0.5907081033644633	0.6188457670479196	0.6530494899548324	0.662192325424104	0.6753983318053915	0.7715620506617168	0.792163740884515	0.8068346183318165	0.9315238338024115	0.9863563815875158	1.0250499488827776	1.026484017203655	1.137136507062904	1.2007294872541645	1.2311024016182046	1.6034681171265746	1.8565676800892745	1.9328473436556568	1.9587742560046426	2.0329407288760404	2.1093889102385597	2.2481997735805836	2.3042604837504017	2.4495074233986056	2.4904624812036023	2.848658119320979	2.923403690292945	3.792702394749475:3.711181905618551E-4
505000	0:14.96126250468597	0.012753145389115473	0.020393056784513513	0.03566878168098537	0.03573811594865325	0.041361217354221824	0.07100494671267898	0.07548530282260481	0.07915856743256455	0.10242974215359057	0.1212222184100564	0.1460201721552356	0.1468353038624002	0.14703299007427648	0.14757723678447626	0.18629163074659888	0.20062203779298637	0.20769349481946028	0.21516500309919306	0.21703693339577265	0.2416040036650627	0.2437934376491637	0.25203676520968826	0.271057294751983	0.2729718001843018	0.3057303016262837	0.30785516038182237	0.3093355927081021	0.31257693350979115	0.31480619222003603	0.3356805317237881	0.4139954591470681	0.42653570047736156	0.4302089335075707	0.432383038320593	0.44417817410049687	0.45596047170306997	0.46062561556845755	0.4709636705281558	0.4799148398849221	0.4877512359604084	0.4937663735324695	0.5399321593799242	0.5629141984000298	0.566869941366488	0.5832697065628741	0.6308403126427315	0.6462206295162491	0.7028048563955763	0.7457517794993866	0.7722695510104083	0.8681585990652714	0.896450013030952	0.9942076940181241	1.0444668088935138	1.2694373729285735	1.2904591379515196	1.4939427733066508	1.5939663275993856	1.6867974906859025	1.830881781378677	2.068082350246687	2.135101461374465	2.310012196650635	2.4928686884430182	2.684069929108798	3.160386226610888	3.528584225356204	3.5532162115318338:0.07075099410790871
510000	0:15.178972623865066	0.011674978027557202	0.02871188177974968	0.03807201364145793	0.04373835897654516	0.04874487596165436	0.05037123556582916	0.06500252477185575	0.0701914985509719	0.07389393351061056	0.0828367795885295	0.09725132296984333	0.11285944596504209	0.12303068978659035	0.12442137155648225	0.12511033467597754	0.14537926698525366	0.15757645174314108	0.16610692098151852	0.17280558450754702	0.18353513987906012	0.1855290706996457	0.20084126025603377	0.20934578536066611	0.21916132306502073	0.23321465536989922	0.24156448258858473	0.2539353648712137	0.2691515836374607	0.2725686965582346	0.36491787681465804	0.3780731707038834	0.4161160674681842	0.4636640906192888	0.4742241413829355	0.5041234365412536	0.523413471694397	0.5419676371518863	0.5422592580196227	0.5474877853531529	0.5583010551431722	0.6248579075951513	0.6969118990814169	0.7922068904297154	0.8233625116506017	0.8321649075444343	0.8457607757378822	0.8535475071541818	0.8772325282872491	0.8854249920782212	0.9253450331223483	1.0120415927758655	1.054931442022991	1.2513071296599603	1.291176063705167	1.3726842262896932	1.3786469465818463	1.4180674748698752	1.5892542494629607	1.6043896892962461	1.8778685301792768	2.1233979490009696	2.1769749599714183	2.369372809533884	3.3972003012525263	3.440351427402995	3.9389693488440587	4.846694167526825	5.027617332116236:3.885078562395188E-4
