#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:table" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:table" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:table" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:table" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:table" jeffreys="true" parameter="@bPopSizes.t:table" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
3239000	-1011.4568559291966	-784.3230498134876	-227.13380611570906	-784.3230498134876	3.7042812212540865	0.1427196391861197	1.0059197194646796	0.01728096196552013	0.13118474569240518	-214.4771302627867	27.585224875094966	9.350530239419955	6.989475436165308	1.725487197167646	0.8751111917459083	10	34	17	6	1
3240000	-1013.1453199348475	-778.9270339933727	-234.2182859414748	-778.9270339933727	4.495660490486183	0.1307832748112112	0.9929457181319022	0.020365984243526356	0.14264102257735745	-218.76993376915766	37.27909201267107	8.03146352131545	14.181377449905108	3.8425242592159474	1.8948890392328053	10	34	17	2	5
3241000	-1018.5133732309326	-775.0139200518465	-243.4994531790861	-775.0139200518465	4.233368172630509	0.024300357053045177	1.0041670596690202	6.444797317522184E-4	0.025342313993836497	-228.0329601585395	28.641541291514883	8.233007088531792	21.398471520625748	4.5000212722141555	2.93973248614222	8	34	17	1	8
3242000	-1004.8873066521717	-768.5208369486843	-236.36646970348733	-768.5208369486843	4.241103829071885	0.022860429248619602	1.0005400882967197	6.631511955421865E-4	0.02571480104912999	-225.0432284112321	25.63224423453365	9.608031913399985	5.313981785717773	2.2047854517829597	1.0361189525522714	8	45	6	1	8
3243000	-1014.8192772814914	-775.4448725029833	-239.3744047785081	-775.4448725029833	4.3345868534783385	0.031135997842488734	0.9987550516814934	8.878509496653104E-4	0.029863901815505342	-225.7167549073638	22.827051105214295	11.79761517654183	7.627453619882021	7.349661871497948	2.3327921077588183	12	34	7	10	5
3244000	-1014.5018601518508	-773.0610285669312	-241.44083158491958	-773.0610285669312	4.114810515763495	0.012205580930550625	0.9985670944208324	1.420691530689098E-4	0.011925845592919475	-226.63967746500194	35.194061965402305	17.107979777939132	15.510872943507637	6.532538973174166	2.7777034697368235	8	32	11	13	4
3245000	-1029.3499325499988	-774.6980963075088	-254.65183624248996	-774.6980963075088	4.477904458762303	0.042117128734833705	1.0010378277027043	0.001883905692823333	0.04359065367810652	-238.98484046589851	39.514705022100614	12.329997765902897	15.35036112656806	8.044666697552755	2.1997725889659017	12	19	22	10	5
3246000	-1012.9506700004417	-765.1781654689513	-247.77250453149037	-765.1781654689513	4.236312151276742	0.12874082596258163	0.9836965967867396	0.018154761895359358	0.1358000413939073	-232.76543550926291	18.70993394520686	18.510015943243307	15.334412248921216	5.025832980759461	1.8507645155209873	30	4	18	11	5
3247000	-1021.9770026719939	-774.5454501432697	-247.43155252872415	-774.5454501432697	4.2152680137499985	0.0862608772065895	0.9807040961555635	0.006778041484441482	0.08282273089709394	-232.01475716829881	16.718083699792306	25.487275290905217	15.734104332549132	4.806378112715691	3.3447760764378405	42	3	9	5	9
3248000	-995.9634204131651	-757.3986673406008	-238.56475307256432	-757.3986673406008	3.636766766025574	0.2864823711071347	1.0349115432877372	0.09042890451429826	0.30064518779483523	-223.59377500514185	16.162883799401204	9.378985752757366	7.925981223651604	8.919933021796549	1.822905394128709	21	9	1	30	7
3249000	-1020.6274520209695	-769.4841285109071	-251.14332351006232	-769.4841285109071	3.907709952504819	0.2864823711071347	0.9762922261456817	0.09396048731952274	0.30752463539844865	-237.528028819381	11.021698877333971	6.860798124919179	3.8276867459494155	7.801944456885567	0.9433610090679391	27	3	3	29	6
3250000	-1012.6287104557368	-766.995661799665	-245.63304865607182	-766.995661799665	4.026687280315372	0.24478475825940288	0.9883605473320344	0.06376830801633923	0.25306270548304943	-231.71598022628515	15.159367884334225	14.416016166499178	7.108228110781192	3.854201302038448	2.092475787077562	17	40	5	3	3
3251000	-1023.1233131731606	-778.443995848548	-244.67931732461267	-778.443995848548	4.3031528113006	0.30470148215437687	1.0375733595051004	0.09944442378254886	0.3131062109562548	-230.61558653053052	24.46372808689839	12.66892327493457	11.747677972724329	1.8811620005828433	0.37579401950951585	18	5	39	4	2
3252000	-1013.2440561777962	-769.6224589474499	-243.62159723034628	-769.6224589474499	3.9019431928812556	0.08229886029423814	0.9892358590884148	0.007068357564118895	0.08446728805379847	-229.89272936246974	33.20134870387015	19.07416442383963	10.365651693625887	2.3838159907026606	0.4187088740378269	6	7	44	10	1
3253000	-1021.5956866299452	-779.8487395068041	-241.74694712314118	-779.8487395068041	3.6693585844706904	0.269581107149565	0.965446133816718	0.08176044868000622	0.2876898953174764	-226.34673074936654	18.882876516549324	13.561033446526238	10.154006137116736	6.981098960198657	2.930103250527073	15	2	33	12	6
3254000	-1024.7188318136502	-772.7794885226378	-251.93934329101242	-772.7794885226378	3.9974666812853092	0.2885969261184232	0.9590498927352461	0.08290545355141218	0.2905209791757626	-238.79379292460618	21.74390356116599	6.916876312508691	6.950325367281987	1.717039281690328	1.4442159362753164	47	2	6	12	1
3255000	-1021.9926861028499	-770.0530316645685	-251.93965443828142	-770.0530316645685	4.11016478644095	0.15969775976837183	0.9905605553835852	0.028628192506350417	0.17005927320915346	-235.032962092697	13.038354128347091	3.095068213067791	16.84420094654194	7.354014174572033	1.126067267446317	33	5	11	18	1
3256000	-1032.0407343871045	-783.1455496248512	-248.8951847622532	-783.1455496248512	3.9704855500632408	0.05684374146036431	0.9952163074445793	0.0038637955552540105	0.0625813186021451	-234.75075683539137	14.561497204347315	20.418850745531216	17.987916758530297	3.4783972587867598	1.2202125210340629	39	1	4	21	3
3257000	-1037.9327332787852	-781.8099002466058	-256.1228330321795	-781.8099002466058	4.483472000046189	0.015843933036747714	0.9999386249535395	2.377968457796075E-4	0.015430611213447208	-242.65232995665508	26.534197059707164	10.354640889007833	9.459871730417747	7.31767252655427	1.0935050213883823	27	16	13	10	2
3258000	-1014.5889769912378	-781.2010036096367	-233.38797338160114	-781.2010036096367	3.4403372136337533	0.00862457119170562	1.0006444943151482	6.836290163688758E-5	0.008264005341387753	-222.42019326936713	13.905990654221748	7.8076750463506395	10.844847566147871	2.570476117630022	0.8216135584886417	26	4	30	6	2
3259000	-1028.9160643458001	-776.6341444398062	-252.28191990599387	-776.6341444398062	3.8721328942437747	0.009078729242469557	1.0007244002247166	8.080495073379343E-5	0.008984585451341497	-235.75890736170268	51.25619819990614	18.660503956975585	7.913470337963896	2.5022296917455162	9.495691563977081	13	23	10	5	17
3260000	-1015.2487891202194	-773.9662803284718	-241.28250879174755	-773.9662803284718	3.983315008742222	0.04224886696107202	0.9960018899956314	0.0017941988971968555	0.04230069899101974	-229.80736044769867	15.604282830737173	13.46956478344137	7.64364785825295	1.8041285623259047	0.8231015811668566	13	26	26	2	1
3261000	-1018.9589844259915	-775.475918514731	-243.48306591126047	-775.475918514731	3.7645070888151335	0.001149171751527916	1.000060552199008	1.225910654668124E-6	0.0011071988048655928	-231.99051094162985	17.266406778726022	13.661624474633147	10.52132181476026	5.145672496352222	1.4040198219539004	24	28	11	1	4
3262000	-1015.289855008668	-781.4979823736807	-233.79187263498736	-781.4979823736807	4.192874863346928	0.057948329773577445	0.9937351980409181	0.0036005997177042813	0.0602653959157449	-221.93264473029387	17.905462057424987	12.142566533426157	3.1313248929576876	1.065755833974719	2.4421321022420983	27	34	4	1	2
3263000	-1032.6455307046454	-785.0032311757125	-247.64229952893277	-785.0032311757125	4.97424888570301	0.008356901173450308	1.0003991559276968	6.95887111907281E-5	0.008342113358693577	-236.91195412668375	24.119260823912555	11.464703415214194	6.5567395359241045	1.7599510276202033	0.6436025414557257	19	34	12	1	2
3264000	-1015.8947388339928	-781.9443231851881	-233.95041564880478	-781.9443231851881	3.576384646845938	0.056921235034785626	1.0110770503660456	0.003103883673240396	0.05555424819213346	-223.9408456972925	13.790454560452005	11.196594125725662	4.909632032406725	0.2817368525616969	0.5368226504425883	23	35	7	1	2
3265000	-1019.4405227098405	-783.9837781925528	-235.45674451728772	-783.9837781925528	4.234207440087932	0.02768857850491525	1.0018182816078658	6.95380919647013E-4	0.02626303352593945	-224.44537581453147	17.713264889103662	9.880933565517797	4.678152986356589	2.0715226940991034	1.7127206048686743	15	40	10	1	2
3266000	-1006.9555537417851	-769.0781985364468	-237.87735520533832	-769.0781985364468	4.763499219466491	0.026858499596135395	1.003888446110889	6.192445751509959E-4	0.024837622569858275	-225.1659174077055	17.469214056356964	7.936442333121764	7.0660700708911905	7.371184920983819	1.4337488224439843	21	19	11	13	4
3267000	-1019.1200256870304	-782.1272978509237	-236.99272783610678	-782.1272978509237	4.8441338558695985	0.060250814799176246	1.0013118900303775	0.0033107998242175377	0.05697427391137527	-221.19196264435075	21.959930960274978	3.8269140714693877	13.920510160206732	8.92254976575867	1.4478774049231713	20	14	18	12	4
3268000	-1024.082933923923	-786.4014527655353	-237.68148115838767	-786.4014527655353	3.949634846845074	0.008110492843968458	1.003115837731131	6.85696779131459E-5	0.008261930434480359	-224.18169579601584	23.439441014480437	4.521824491717629	9.474746575993647	9.488748279836562	1.0444120234230272	20	5	24	15	4
3269000	-1016.5753647170972	-772.991292248049	-243.5840724690481	-772.991292248049	4.459778183792607	2.818649007613602E-4	1.0000510014969288	7.217397402014084E-8	2.6863562983975905E-4	-231.85386982038133	19.46968925200209	7.2548345226879025	11.660979927200787	7.056434069564152	4.228551577323261	20	13	2	29	4
3270000	-1022.6160422325695	-776.2002063135802	-246.41583591898933	-776.2002063135802	4.145984968601742	0.009875162551869808	1.00244651646763	9.214555908809184E-5	0.009581285846829695	-231.59460467230448	22.132885531836052	9.059635754478247	18.409489286806796	11.411111536533209	1.5502605630480508	20	6	2	36	4
3271000	-1014.7162115215283	-778.2298126538308	-236.48639886769755	-778.2298126538308	4.104372950356053	0.012671163514468802	1.0008711282949183	1.7521705611003773E-4	0.013212556999182227	-222.4128665100436	40.88288535373402	10.676929819347693	4.32355026041462	8.155248299658318	1.370826899753246	10	1	7	45	5
3272000	-1007.8779784837507	-784.7561589228825	-223.1218195608682	-784.7561589228825	3.338940384975837	0.074566280923502	0.9973759328970967	0.005718906688799487	0.07521670533786545	-209.98107587569362	22.87022475711469	4.411450292304137	5.3019356526803065	6.7499469138309305	1.164262535276474	10	18	10	25	5
3273000	-1004.7236227187519	-783.6237652867271	-221.0998574320248	-783.6237652867271	3.5081671448571194	0.13051154885131516	1.0179637660989167	0.01916948950765095	0.13752494756897607	-206.00623051930478	33.60981260479224	4.947151774267449	9.583715595475041	6.7408201525525175	0.8495244203373495	10	21	15	17	5
3274000	-1017.8721778847525	-780.8749635929344	-236.99721429181812	-780.8749635929344	4.313285973721441	0.0019044604872300807	1.0002697720624538	4.1800220574389575E-6	0.0020443046210620636	-223.20951902041105	47.17218058700979	2.7102374146633434	6.918517053427525	8.392615018886884	0.8233120882774537	10	7	9	37	5
3275000	-1017.1841931293304	-781.4028028763848	-235.7813902529456	-781.4028028763848	3.6251958573842638	0.012874893740201874	1.0004314443875006	1.844293249114465E-4	0.013566422823997974	-220.8876007001274	33.03861905176509	10.884182730923294	8.844672513791231	13.097476259333321	1.6669441742384197	9	13	23	18	5
3276000	-1032.4798659645544	-784.3933072212124	-248.08655874334195	-784.3933072212124	4.70134838892038	0.08746829849577743	1.0166782637185656	0.007069316640593385	0.0824575718463796	-231.62403400452806	39.9452172083947	11.691790005758792	15.44474144635925	11.171169972292686	0.6127694551666303	10	7	4	42	5
3277000	-1012.5569189547075	-774.0792173108678	-238.47770164383968	-774.0792173108678	4.019105277043922	0.027223189941305258	1.0077388742855575	7.375978335783423E-4	0.027010489694634873	-223.76408619057358	48.69006688147331	10.250897066504672	9.542197816088985	7.175083423189806	0.7504262571173989	5	10	44	4	5
3278000	-1040.7474848624208	-792.3154064190168	-248.4320784434041	-792.3154064190168	3.618192738730673	0.055669057455790566	1.0199298227168239	0.003950689363480874	0.06227420029180548	-235.37759968095176	17.052785208857607	13.249348114856195	14.955260259774159	1.12692389074679	1.3493804630117594	10	35	14	4	5
3279000	-1042.393185426128	-792.8791745663597	-249.51401085976835	-792.8791745663597	4.071313325217662	0.011851220771745231	1.0016723689185867	1.3845718491267903E-4	0.011752550579713706	-233.76730058332103	21.607227219065653	13.204026807269141	18.926047146153525	19.489150353985266	1.3180378879915071	21	28	3	8	8
3280000	-1024.8109194669353	-775.8778963101388	-248.93302315679654	-775.8778963101388	3.676649124966715	0.07742865366734229	1.0113277005458148	0.006370431559755626	0.07985292198291492	-230.78496738422345	44.48809471063382	8.87469313240806	24.40901652999487	12.995698497230338	1.6735309266162872	12	39	4	5	8
3281000	-1020.0757543961181	-775.9209424615414	-244.1548119345767	-775.9209424615414	4.163057311802313	0.0606284440007888	1.0138704118995445	0.0036858501227716206	0.060214476745314056	-230.51108522057035	25.139996476431975	10.857005242855507	7.686604664064962	5.980386008008078	1.297756904930246	14	33	10	3	8
3282000	-1032.905276845135	-787.2394082510832	-245.66586859405174	-787.2394082510832	4.901055849135254	0.015342662691421989	1.0021207274057249	2.2129592240075426E-4	0.014849957403414452	-231.87099219190193	25.659467680316716	13.756285578840442	7.613363768880192	7.553555003679873	3.4293524845453716	14	29	6	11	8
3283000	-1018.6519645774181	-784.1433369745666	-234.50862760285142	-784.1433369745666	4.511726488160091	0.03888683892224448	1.0076498849500606	0.001357577097745576	0.03659014023916301	-221.29118498189686	25.169389395420968	7.4339454106803755	9.497669113796583	4.442340642350878	1.7389506762830291	17	15	19	13	4
3284000	-1022.1828662066374	-787.6837162217589	-234.4991499848785	-787.6837162217589	4.442544352488373	0.012298446030239876	1.000146820336365	1.3593472856405654E-4	0.011644151289422778	-220.12960495697646	45.071300460254584	7.139502592312286	5.023321710450221	9.633093576405688	1.370876731827684	15	8	26	15	4
3285000	-1023.1889201245345	-774.8053380214546	-248.38358210307993	-774.8053380214546	4.612146019413478	0.014415050908497288	1.0011602445270025	1.9587877498819322E-4	0.01397785706611691	-232.59285493021721	43.43041420297936	7.047089204922643	11.064111476617766	12.056765089065175	6.217299733534862	14	28	9	13	4
3286000	-1010.69074271416	-772.200916428478	-238.48982628568203	-772.200916428478	4.073773346488173	5.285128390928802E-4	1.0000467120426229	2.2570950785631493E-7	4.7504896608882005E-4	-226.95428682473243	15.465288436350951	10.372220516870849	12.505889904546889	5.560534579950058	3.6140049912935	19	14	25	3	7
3287000	-1023.879495991684	-768.9633173960319	-254.91617859565218	-768.9633173960319	4.313180525875345	0.00833791776894857	1.001876712447408	7.698789023827363E-5	0.008767455833022178	-239.06474791127064	28.361501692343236	11.733431200474099	18.908090961290892	18.378587302935358	0.995157230401978	9	17	9	26	7
3288000	-1024.6904395431643	-780.2824387907897	-244.40800075237473	-780.2824387907897	4.152734853447439	0.004754965669431602	1.0009622037220753	2.2835597795429115E-5	0.00477645620337548	-231.10270871754926	32.08288598631637	16.841149225197427	7.780912233509967	6.5237165038087115	1.7187721418121846	1	26	29	7	5
3289000	-1025.1044364893041	-778.0681070535788	-247.03632943572526	-778.0681070535788	4.175818939522631	0.06671908139984405	1.0044713118622348	0.004058933402593044	0.06357940446737409	-231.43635005886608	23.185292795583727	18.300831178335546	12.730220370154148	11.998090999161445	0.5119269776672861	14	13	27	9	5
3290000	-1010.8993816981214	-769.4157201190875	-241.48366157903388	-769.4157201190875	3.8869315376088953	0.028494796843135505	1.0063830099971998	6.419146326211046E-4	0.025263826062626782	-228.35714171826766	19.81175649232687	10.451063526593181	12.403297785316457	5.074387221130878	0.6407587493487912	12	7	35	9	5
3291000	-1018.313232638877	-777.4000033478405	-240.91322929103652	-777.4000033478405	3.6846019991264756	0.005601902407033908	1.0011862740346986	2.7173579080751262E-5	0.005211043241796456	-227.25651949139788	17.208765892479768	19.78315262080517	12.566936174315785	9.393255643344624	0.6682087546096965	13	11	27	12	5
3292000	-1022.7689207193971	-779.9497502759828	-242.81917044341435	-779.9497502759828	5.016221688600163	0.03667204596649724	1.0076289776518623	0.0010986943039185755	0.03306728730091095	-226.42878792761036	9.88951174167657	34.29804315329798	14.941609663580952	9.393255643344624	2.280828583413443	13	6	20	24	5
3293000	-1021.3160510308007	-776.6427211833125	-244.67332984748833	-776.6427211833125	3.677219175702057	0.19456050763897445	1.0052464903645104	0.03736850911010809	0.1960102165589493	-227.00037152174556	6.405082677851122	34.955017019053756	13.035332275490337	3.635004480376067	2.5539728961750474	3	12	33	12	8
3294000	-1045.0640217634304	-784.037425635681	-261.0265961277494	-784.037425635681	4.436953794733586	0.05128765407721647	1.0050074779102132	0.00245427606894294	0.049696899676852396	-244.72561690553172	17.331344934236647	35.50636915184428	12.440868235639773	10.76345585583334	1.2829238682783122	9	21	24	9	5
3295000	-1034.905841294275	-779.3246880529562	-255.58115324131887	-779.3246880529562	4.167189397213448	0.0734823988752017	0.988314802713141	0.005034623308504835	0.07114096254440969	-240.13034377480196	28.278277245518588	18.227567678418463	15.554805860730871	6.0826152041412795	2.770953739082344	19	11	30	2	6
3296000	-1035.738958345739	-789.4015106184445	-246.33744772729457	-789.4015106184445	4.094591443573467	0.02653093293795129	1.0025184213037006	7.344834518983773E-4	0.02713258373256433	-232.5749528610143	7.763596988708126	16.00964958961507	17.339049256136494	7.527313094464147	0.46845880427201914	4	8	36	14	6
3297000	-1034.4086522512805	-781.1881996623353	-253.22045258894528	-781.1881996623353	3.7805571653154475	0.07357978866250241	0.9939874658668879	0.005299281974860797	0.07323352648734631	-237.22412451528936	14.523107594910869	21.60405671994612	11.545928023551678	15.419500115403723	0.9607085572978762	7	18	21	16	6
3298000	-1039.2797639295704	-787.8365172823443	-251.4432466472261	-787.8365172823443	3.663402735606597	0.16907542832395867	0.979649436069979	0.024448112299949972	0.15863374374154723	-235.34701836550352	14.069956409617069	23.072237713670464	15.55063357439632	9.462789872043494	1.4422361012431852	6	14	25	17	6
3299000	-1030.404703667235	-787.2501966306016	-243.1545070366335	-787.2501966306016	3.66294873384103	0.017698364425000633	0.9987392487031063	3.305428290393622E-4	0.018185850340547788	-229.2959420977607	10.136346708844274	20.823832730270528	14.354870330979413	7.457798719468305	0.6395354920583066	11	14	20	17	6
3300000	-1032.3474782263115	-783.1784804958365	-249.168997730475	-783.1784804958365	4.096967806084839	0.008444368260245408	0.9987889917243362	7.295207494278611E-5	0.008543287762032614	-234.11430177599541	16.126526593641625	25.777835889003452	20.975435062925616	11.104235447355766	0.5448041290037888	5	9	31	17	6
3301000	-1022.0049482011443	-775.8912458648718	-246.1137023362725	-775.8912458648718	4.514484329722192	0.06251641141150316	0.9989716307655314	0.0036410339361248436	0.060229546406434485	-231.87036337482746	20.63283754748258	6.547368312022812	12.35822253241682	7.190087774913255	1.2267928350452215	25	3	28	6	6
3302000	-1026.6031978661551	-774.3537560761156	-252.24944179003955	-774.3537560761156	4.118482639703823	0.011725939940130442	0.9991632939112268	1.2054324122031414E-4	0.010990489950155446	-237.3913451135944	18.544385329208957	22.70261300965859	8.226005896716499	13.106102571080694	0.9488531822736087	24	8	23	7	6
3303000	-1005.586957318174	-765.9618961789088	-239.62506113926514	-765.9618961789088	4.422281774931951	0.022220206710448165	0.9966767259909498	4.3387828054519456E-4	0.020847884881088467	-225.34724252538203	25.829331191178746	19.830823501027616	4.978054622814725	7.954909462667064	1.6505982086344464	25	15	8	14	6
3304000	-1016.4206211355161	-772.9238992205746	-243.49672191494136	-772.9238992205746	4.5485642877172765	0.05161363467294097	1.0022823040090285	0.0024528116437505048	0.04958480296379305	-229.01708158924797	17.639749114220823	10.046096481665552	13.064656906497882	10.470122609098311	0.9724737517485228	29	20	1	13	5
3305000	-1012.7107345498741	-774.031203043697	-238.67953150617714	-774.031203043697	4.228935568440511	0.013241503232463737	0.9997818875904502	1.6578576347856073E-4	0.01287570510556314	-225.37662034635235	20.692335033961378	9.22512125235303	10.734320826081966	6.966712460739728	2.9665315960664036	19	36	7	3	3
3306000	-1014.4225525415167	-766.3240886580867	-248.09846388343	-766.3240886580867	4.654419508177067	0.01765319272195325	0.9989584482646113	3.2215476922971666E-4	0.01797251206835782	-235.52064228587014	24.69715166547311	12.921427137706143	11.200326376184334	2.4405043573492033	1.2762768836722245	19	31	13	3	2
3307000	-1002.9660613131994	-773.5118291138469	-229.45423219935242	-773.5118291138469	4.515027449710335	0.09946137029989194	1.0039539613523005	0.010569627381286962	0.10166467083898012	-217.8238577593464	11.156901953235902	8.230818130590103	8.544718688183885	1.0038037424477224	1.4848029304971346	28	7	28	3	2
3308000	-1002.1984844624234	-776.7378905367323	-225.46059392569111	-776.7378905367323	4.222205337733632	0.05531278430578939	1.0150434397620383	0.003023873467857737	0.05484382429475873	-214.7455455984933	14.216847231617667	6.054071601266182	8.751026770097857	1.2611486085556034	0.5017456579799611	23	13	27	3	2
3309000	-1007.2304958356365	-772.0456693476632	-235.18482648797328	-772.0456693476632	4.005194909141508	0.049071120570537155	1.0162364203139806	0.0028717874072599903	0.053429013313975614	-225.75903931676422	13.38021464765206	5.808121858852835	4.823798209587325	1.6559889271720996	0.1218644378889278	23	37	3	4	1
3310000	-1012.6552596270207	-784.4186055166929	-228.23665411032778	-784.4186055166929	4.116574022275094	0.00529772174737203	1.0001183523388892	2.380722063966488E-5	0.004877817983873176	-217.45026787890524	15.439640615046507	6.239963204927275	9.72184511772327	3.0958572077700977	0.6700962757202003	23	31	4	9	1
3311000	-1028.2384551768546	-781.1887813426745	-247.04967383418006	-781.1887813426745	4.2687199752195735	0.20788005537557935	0.9631107640160796	0.040369723112031144	0.20177593116551096	-235.68958474141655	8.875578637301492	9.661324367478413	5.622935789251565	1.5375014076816536	1.267418174767665	18	40	2	5	3
3312000	-1024.9189870838813	-778.2702114248551	-246.64877565902628	-778.2702114248551	4.270134073085387	0.2207181718629374	0.95311299747045	0.041387778868417026	0.20645175493233292	-232.75241022632326	14.319566401096498	13.668399335149571	11.229811130353404	3.3757192090108363	1.2992635800187504	6	36	18	5	3
3313000	-1028.0634197983545	-774.0946027343673	-253.96881706398727	-774.0946027343673	4.565417150004316	0.036389292795104694	0.9993478511840953	0.0011225597910408777	0.03345203175918376	-238.26883177789736	38.79307964309754	16.207050534421377	19.121204569037243	7.207500360531947	1.0735713482900742	1	24	34	6	3
3314000	-1025.3949112777677	-777.5999010390135	-247.79501023875417	-777.5999010390135	3.9651940375035077	0.010962768396701765	1.0030350139353945	1.0007467983962577E-4	0.009994258640015	-230.3074696265806	273.44790533390096	16.12175878811373	12.877725780423399	5.246238010495771	0.40558822938114375	1	9	46	9	3
3315000	-1035.1851780541622	-781.6408653805171	-253.54431267364504	-781.6408653805171	4.697702213095539	0.012165321048346573	1.0019386936236183	1.2931720297038057E-4	0.011373643210439441	-238.51217803225808	34.00525012668523	19.664867062513885	16.11302810778874	8.19480546183342	1.885765500374843	8	24	17	16	3
3316000	-1027.1310525783508	-778.591694777808	-248.53935780054286	-778.591694777808	4.798998411984915	0.004210513117618761	1.0003442658219497	1.5427862250530392E-5	0.003926727279217385	-236.00036177752196	12.92782432961204	12.03815867154062	13.990326340477631	7.782755884960108	0.9399666328036238	13	11	15	25	4
3317000	-1016.0842024236724	-770.4229057772644	-245.66129664640803	-770.4229057772644	4.099795074885546	0.002243440047470383	1.0003439662715465	3.7640647623742767E-6	0.0019398991666773548	-231.7262625982843	21.49991939859457	24.040267671726006	11.6368620355806	8.82938186314172	3.969138801070178	9	15	21	13	10
3318000	-1000.2806594819708	-760.7132870483366	-239.56737243363415	-760.7132870483366	4.08342672309908	0.0019861914674839188	0.9998792697040514	3.0077803857891786E-6	0.0017344905333554744	-224.3923526687491	14.7303328866777	11.890976832460145	11.713477000977273	29.18089444119112	2.390620247133652	23	12	18	4	11
3319000	-1023.6851582980839	-773.6485518432229	-250.0366064548611	-773.6485518432229	4.679733049400309	0.06595241566405656	0.9990714634095279	0.003119758564589025	0.055856251484370054	-235.1805067366591	16.116985057206104	21.08767206085178	8.53302399895143	9.31120216947434	1.5680083953415267	28	10	21	3	6
3320000	-1009.4435914438718	-771.4140378020452	-238.0295536418266	-771.4140378020452	3.6349664186955906	0.051056708234552356	0.9964723519805433	0.00196539483067106	0.0443856503480934	-223.51521673980494	29.82162606011921	16.325381102298774	9.645567131948287	7.078327896869362	0.6548887659509333	3	3	58	1	3
3321000	-1013.429406699521	-776.1201106897801	-237.30929600974096	-776.1201106897801	3.9250367336974565	0.19491102239275113	0.9935548676713362	0.029545442392630808	0.1713543411933752	-222.593689251229	28.758414061025356	10.497803223097321	10.69244175333312	4.983441205429712	0.4228856867430074	3	12	49	1	3
